t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.44,-0.999779384621872,0.46715203505345043,-0.5583259219148419,-0.9132498129816787,-0.9954693210962885,-0.9997258202707489,-0.9998589398540777,-0.9994844567597645,-0.9838616351226582,-0.6937574386150865,0.39096238534841854,-0.7225386719711847,-0.9901871206848926,-0.9997274215866878,-0.9998927922209385
0.45,-0.9998799507339153,0.46100780797842833,-0.55431167649682,-0.9111796663791416,-0.9951604318595472,-0.9996559560834452,-0.9997284491568478,-0.9993834767622664,-0.9826503403671296,-0.6831178355034186,0.36956855784327985,-0.7140096897784951,-0.9898180170242573,-0.9998101732389454,-0.9999300418445886
0.46,-0.9996166085194823,0.4534768420621164,-0.5491469251674655,-0.9092581497634824,-0.9947581204419657,-0.9996389075690538,-0.999825950717523,-0.9992942977683813,-0.9810679881362748,-0.672312503674634,0.34814756981372286,-0.7055080045955873,-0.989194754303989,-0.9995002706884883,-0.9997479943791382
0.47000000000000003,-0.9991050578044514,0.4444679004119977,-0.542747360892705,-0.9074823866669064,-0.994563897649866,-0.9996823701809759,-0.9998577142243088,-0.9992982785837968,-0.9795032085436809,-0.6614994627930041,0.3267446349595677,-0.6968551237889419,-0.9884326884549751,-0.9994329782757552,-0.9997041542867022
0.48,-0.9984621063020371,0.43391156136813674,-0.535046869588811,-0.9055338565733752,-0.9943239663024029,-0.9996261163615076,-0.9997317391268444,-0.9992107185342227,-0.9780521215724232,-0.6509026405060034,0.30543257620373837,-0.688400322534327,-0.987927380427971,-0.9997296106767193,-0.9998784810846327
0.49,-0.9976616187287155,0.4219632648309477,-0.5262574080823149,-0.9035386536625816,-0.9939164935596577,-0.9995878176274484,-0.9998102389115443,-0.9990983924105625,-0.9763448839438803,-0.640289935146623,0.284180906822469,-0.6802859792649218,-0.9875114658363429,-0.9997712134219426,-0.9999268940650734
0.5,-0.9965914243766808,0.40889048175803944,-0.5165391985813292,-0.9017881214766819,-0.9936387857363804,-0.9996241326618479,-0.9998526301981692,-0.9990571603685002,-0.9744847609667882,-0.6295813235748648,0.2629683425714557,-0.6721611600902965,-0.9868385609250422,-0.9994823882599932,-0.9997582437465824
0.51,-0.9952353524059316,0.394813809462955,-0.5057922100111596,-0.9000696198413793,-0.9934020973617688,-0.9995873214226579,-0.9997317559832364,-0.9989689317747401,-0.972704033919173,-0.6190636930381225,0.24188317525197167,-0.6639571911060209,-0.9861266830262977,-0.9994543201923376,-0.9997030579872647
0.52,-0.9937327709868973,0.3796850053007916,-0.49402171381914584,-0.898184460686649,-0.993017752719197,-0.9995333187615016,-0.9997931862065578,-0.9988410965649738,-0.9708227643127252,-0.6087020508773339,0.22095956123272859,-0.6560494153182228,-0.9856756441370409,-0.9997219889039014,-0.9998640232209688
0.53,-0.9922290077587627,0.3635204753462488,-0.4814939094684399,-0.8963975059347283,-0.9927126413411881,-0.9995508271424193,-0.9998438229515473,-0.9987507830984454,-0.9687408455714709,-0.5982603141334883,0.20013205181827717,-0.6484622081900525,-0.9852360893723684,-0.9997315397203267,-0.999923957617753
0.54,-0.9907165184514045,0.3465351317629589,-0.4683367418019025,-0.8948174447784206,-0.9924677497890307,-0.9995344153463201,-0.9997282358085695,-0.9986453346515791,-0.9666125661723011,-0.5879080673528251,0.17942905918672,-0.6408354842371972,-0.9845676538714544,-0.9994816874725183,-0.9997684516205021
0.55,-0.989087639186369,0.3289948338678969,-0.4544295248701772,-0.8932127722431771,-0.9920743367419735,-0.9994766396477156,-0.9997733946595878,-0.9985041566767097,-0.9644686021704767,-0.5778137539927144,0.1589487207884408,-0.633216017269277,-0.9839485516777696,-0.9994811087760469,-0.999701386607512
0.56,-0.9873319617730582,0.3110232376930676,-0.43982562744929476,-0.8915744009805687,-0.9917557588936781,-0.9994653807909137,-0.9998302261876925,-0.9983649787561565,-0.9621947692458684,-0.5677547795100734,0.1386637337503222,-0.6259648061830445,-0.9835661488262507,-0.9997049069795758,-0.9998490640701359
0.5700000000000001,-0.9856041128572913,0.2926250981007958,-0.42482332588473426,-0.8900806287806479,-0.9915529044430131,-0.9994618065133938,-0.9997206022373109,-0.9982263811020254,-0.9597650801730436,-0.5576966829534872,0.11851656187140837,-0.6189919161643356,-0.9831335820372532,-0.9996960416273788,-0.9999209873740466
