{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.061050075903598004 + 0.*I, 0.14148984964626096 + 0.*I, 0.04271028715806002 + 0.*I, 0.18912873693163698 + 0.*I, 0.09829196965412801 + 0.*I, 0.098204409221171 + 0.*I, 0.02630263707837399 + 0.*I, 0.00370557479536504 + 0.*I, 0.00033183435978101356 + 0.*I, 0.00002079427346701745 + 0.*I, 9.68186948058225*^-7 + 0.*I, 3.491653199905187*^-8 + 0.*I, 1.003446103986505*^-9 + 0.*I, 5.5250248820470915*^-12 + 0.*I, 9.630707342722643*^-11 + 0.*I, 3.1085001239716803*^-10 + 0.*I, 3.8642300470570485*^-10 + 0.*I, 3.38024941370918*^-10 + 0.*I, 4.305209522215136*^-10 + 0.*I, 1.8465795559308162*^-10 + 0.*I, 2.1605395250645643*^-10 + 0.*I, 7.770306620358268*^-11 + 0.*I, 4.6261106056988404*^-11 + 0.*I, 1.4969026018718523*^-11 + 0.*I, 1.4980239271267235*^-12 + 0.*I, 3.597122599785507*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 8.104628079763641*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.1302070390684092*^-13 + 0.*I, 1.1700640456524523*^-12 + 0.*I, 6.567968391379963*^-12 + 0.*I, 1.4688916749605596*^-11 + 0.*I, 1.1011080935929838*^-11 + 0.*I, 2.9121038913615394*^-11 + 0.*I, 2.6095015037697064*^-11 + 0.*I, 3.50680595673225*^-11 + 0.*I, 1.703004404163266*^-11 + 0.*I, 2.5240032286433234*^-11 + 0.*I, 1.4372947276797275*^-11 + 0.*I, 3.3549829581147605*^-12 + 0.*I, 4.68070027181966*^-13 + 0.*I, 3.9079850466805504*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I}
{0.06656095563736697 + 0.*I, 0.14900340162034495 + 0.*I, 0.04873035975911399 + 0.*I, 0.19167640300733899 + 0.*I, 0.09466046633159396 + 0.*I, 0.09932732525129094 + 0.*I, 0.027139465589946954 + 0.*I, 0.003884776437793946 + 0.*I, 0.0003529364725020079 + 0.*I, 0.000022421456984056398 + 0.*I, 1.057885254063251*^-6 + 0.*I, 3.86501459725963*^-8 + 0.*I, 1.1251189979688547*^-9 + 0.*I, 7.300937632237492*^-12 + 0.*I, 1.0215595036555669*^-10 + 0.*I, 3.234890133541057*^-10 + 0.*I, 3.8834802040810246*^-10 + 0.*I, 3.6158398497576627*^-10 + 0.*I, 4.2433900837579586*^-10 + 0.*I, 1.8130796863857765*^-10 + 0.*I, 2.129469933720429*^-10 + 0.*I, 8.325107270223951*^-11 + 0.*I, 4.6543990883662894*^-11 + 0.*I, 1.5554002530393518*^-11 + 0.*I, 1.5830670108130105*^-12 + 0.*I, 3.6970426720017706*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.2301271112846732*^-13 + 0.*I, 1.2400080962038373*^-12 + 0.*I, 6.823985820858525*^-12 + 0.*I, 1.4824030891702474*^-11 + 0.*I, 1.1979084391100512*^-11 + 0.*I, 2.855504721566149*^-11 + 0.*I, 2.5794033575721187*^-11 + 0.*I, 3.438294093882632*^-11 + 0.*I, 1.8449020089406073*^-11 + 0.*I, 2.5440982653890384*^-11 + 0.*I, 1.4921064384054713*^-11 + 0.*I, 3.5490499428192375*^-12 + 0.*I, 5.020428517354958*^-13 + 0.*I, 4.607425552194399*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I}
{0.07193930123632507 + 0.*I, 0.156293776785842 + 0.*I, 0.054547920355264005 + 0.*I, 0.19400486490013202 + 0.*I, 0.090936700411669 + 0.*I, 0.10041263845035696 + 0.*I, 0.027990764708258006 + 0.*I, 0.004070766461496066 + 0.*I, 0.0003751886632560319 + 0.*I, 0.000024162189473986292 + 0.*I, 1.155161649002423*^-6 + 0.*I, 4.2753085072178*^-8 + 0.*I, 1.2605719801328519*^-9 + 0.*I, 9.385048294063834*^-12 + 0.*I, 1.082990364054126*^-10 + 0.*I, 3.364409861816853*^-10 + 0.*I, 3.897259182039647*^-10 + 0.*I, 3.856609476216022*^-10 + 0.*I, 4.1744907530727455*^-10 + 0.*I, 1.7738899238395334*^-10 + 0.*I, 2.094899809179651*^-10 + 0.*I, 8.891409830624751*^-11 + 0.*I, 4.677302989364307*^-11 + 0.*I, 1.6153967052900953*^-11 + 0.*I, 1.6739942765298108*^-12 + 0.*I, 3.896882816434299*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.3400391907225637*^-13 + 0.*I, 1.3100631690576845*^-12 + 0.*I, 7.083000852503574*^-12 + 0.*I, 1.494604440210878*^-11 + 0.*I, 1.2958967232634677*^-11 + 0.*I, 2.793998366001915*^-11 + 0.*I, 2.5429991445946595*^-11 + 0.*I, 3.3636982088580674*^-11 + 0.*I, 1.9893975355955718*^-11 + 0.*I, 2.561495460184915*^-11 + 0.*I, 1.5479950654651017*^-11 + 0.*I, 3.748001908832066*^-12 + 0.*I, 5.400124791776761*^-13 + 0.*I, 5.007105841059456*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I}
{0.07718123420631706 + 0.*I, 0.16335289597242406 + 0.*I, 0.06015644080214599 + 0.*I, 0.19611286395968097 + 0.*I, 0.08712350324919904 + 0.*I, 0.10145859089098595 + 0.*I, 0.028856305290577033 + 0.*I, 0.004263710847236978 + 0.*I, 0.0003986419642320049 + 0.*I, 0.000026023379508965935 + 0.*I, 1.2605927229847322*^-6 + 0.*I, 4.725887192691402*^-8 + 0.*I, 1.4112639945551562*^-9 + 0.*I, 1.1818990230949566*^-11 + 0.*I, 1.1474299288494193*^-10 + 0.*I, 3.496980482964318*^-10 + 0.*I, 3.9051906153275695*^-10 + 0.*I, 4.1024406094436467*^-10 + 0.*I, 4.0985004279292525*^-10 + 0.*I, 1.728889253982402*^-10 + 0.*I, 2.0568202696580326*^-10 + 0.*I, 9.469003359185989*^-11 + 0.*I, 4.6935899611355574*^-11 + 0.*I, 1.6766033006376798*^-11 + 0.*I, 1.7680301667155618*^-12 + 0.*I, 4.0079051188968145*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.439959262938828*^-13 + 0.*I, 1.3850032232198826*^-12 + 0.*I, 7.348899266901299*^-12 + 0.*I, 1.5054957280824507*^-11 + 0.*I, 1.3955059330328368*^-11 + 0.*I, 2.727496006826868*^-11 + 0.*I, 2.500699647356441*^-11 + 0.*I, 3.2829960971980654*^-11 + 0.*I, 2.13619122391151*^-11 + 0.*I, 2.5762059152611982*^-11 + 0.*I, 1.6050050177796038*^-11 + 0.*I, 3.9569458820665204*^-12 + 0.*I, 5.790923296444817*^-13 + 0.*I, 5.495603971894524*^-14 + 0.*I, 0. + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I}
{0.08228304231926797 + 0.*I, 0.17017304743211903 + 0.*I, 0.06554976615312301 + 0.*I, 0.197999422209151 + 0.*I, 0.08322382693185204 + 0.*I, 0.10246343281043901 + 0.*I, 0.02973583586857398 + 0.*I, 0.004463775606836972 + 0.*I, 0.000423349042125043 + 0.*I, 0.0000280122884629419 + 0.*I, 1.374793856090406*^-6 + 0.*I, 5.22038019479254*^-8 + 0.*I, 1.5787759988228343*^-9 + 0.*I, 1.464806054229939*^-11 + 0.*I, 1.2150402906030422*^-10 + 0.*I, 3.632629752559069*^-10 + 0.*I, 3.9070502388938166*^-10 + 0.*I, 4.3529901905259294*^-10 + 0.*I, 4.0153202984782865*^-10 + 0.*I, 1.678089889267653*^-10 + 0.*I, 2.0151702528892201*^-10 + 0.*I, 1.0056100396838018*^-10 + 0.*I, 4.704392431165161*^-11 + 0.*I, 1.7395973550549115*^-11 + 0.*I, 1.8699486403761508*^-12 + 0.*I, 4.607425552194399*^-14 + 0.*I, 0. + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.4999113062685862*^-13 + 0.*I, 1.4579448759377554*^-12 + 0.*I, 7.614020525181786*^-12 + 0.*I, 1.5140999565232957*^-11 + 0.*I, 1.497701962449582*^-11 + 0.*I, 2.656297404257657*^-11 + 0.*I, 2.4512059049186515*^-11 + 0.*I, 3.1968983016383845*^-11 + 0.*I, 2.2856938564075332*^-11 + 0.*I, 2.587796643638285*^-11 + 0.*I, 1.6625922860669107*^-11 + 0.*I, 4.1689984797699245*^-12 + 0.*I, 6.179501355063621*^-13 + 0.*I, 5.706546346573303*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.08724118289027803 + 0.*I, 0.17674689387998 + 0.*I, 0.07072212000137901 + 0.*I, 0.19966384274362603 + 0.*I, 0.07924074132034198 + 0.*I, 0.10342542489386697 + 0.*I, 0.03062908230899097 + 0.*I, 0.004671126581209938 + 0.*I, 0.00044936421971808466 + 0.*I, 0.000030136544524994587 + 0.*I, 1.4984214999902434*^-6 + 0.*I, 5.762714605506147*^-8 + 0.*I, 1.7648700278982685*^-9 + 0.*I, 1.7935986029726788*^-11 + 0.*I, 1.2857892528472803*^-10 + 0.*I, 3.771170042909943*^-10 + 0.*I, 3.902359546614775*^-10 + 0.*I, 4.608269321693114*^-10 + 0.*I, 3.9250802608137287*^-10 + 0.*I, 1.6212597930831407*^-10 + 0.*I, 1.9700807651901184*^-10 + 0.*I, 1.0654099824591866*^-10 + 0.*I, 4.7079007359229757*^-11 + 0.*I, 1.802991089761008*^-11 + 0.*I, 1.9699797348948774*^-12 + 0.*I, 4.507505479978135*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 1.660893644839234*^-13 + 0.*I, 1.5411005804821798*^-12 + 0.*I, 7.89401877199225*^-12 + 0.*I, 1.5218937221561643*^-11 + 0.*I, 1.600197752082977*^-11 + 0.*I, 2.5794033575721187*^-11 + 0.*I, 2.3966051365675863*^-11 + 0.*I, 3.1039060210957814*^-11 + 0.*I, 2.436306711928182*^-11 + 0.*I, 2.596900472440211*^-11 + 0.*I, 1.722200160259035*^-11 + 0.*I, 4.4000358911944196*^-12 + 0.*I, 6.640243910283061*^-13 + 0.*I, 6.60582699651968*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I}
{0.09205228583720293 + 0.*I, 0.18306747901885598 + 0.*I, 0.07566810927645107 + 0.*I, 0.20110570974094297 + 0.*I, 0.07517743091365303 + 0.*I, 0.10434284057791098 + 0.*I, 0.031535747496032045 + 0.*I, 0.004885929230962982 + 0.*I, 0.0004767434961709948 + 0.*I, 0.00003240415697502996 + 0.*I, 1.6321754729986535*^-6 + 0.*I, 6.357134596512991*^-8 + 0.*I, 1.9714380128377225*^-9 + 0.*I, 2.1728951971056173*^-11 + 0.*I, 1.3599499304461915*^-10 + 0.*I, 3.912679069628666*^-10 + 0.*I, 3.890889832547373*^-10 + 0.*I, 4.867879432879363*^-10 + 0.*I, 3.8276304348272556*^-10 + 0.*I, 1.5584700197024404*^-10 + 0.*I, 1.9214096980135762*^-10 + 0.*I, 1.1261103161075424*^-10 + 0.*I, 4.704703293612055*^-11 + 0.*I, 1.868494248213892*^-11 + 0.*I, 2.0820012380795557*^-12 + 0.*I, 5.095923683029468*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.73971947958762*^-13 + 0.*I, 1.6220358389773535*^-12 + 0.*I, 8.171019416636227*^-12 + 0.*I, 1.5276002685027376*^-11 + 0.*I, 1.704403285174294*^-11 + 0.*I, 2.4982016455510344*^-11 + 0.*I, 2.33489894085892*^-11 + 0.*I, 3.005795612409656*^-11 + 0.*I, 2.5893953647937448*^-11 + 0.*I, 2.602595916556538*^-11 + 0.*I, 1.78189685229313*^-11 + 0.*I, 4.6340709047854026*^-12 + 0.*I, 7.099876242477875*^-13 + 0.*I, 6.694644838489693*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I}
{0.09671315652019895 + 0.*I, 0.189128233542335 + 0.*I, 0.08038272849155102 + 0.*I, 0.2023248880855499 + 0.*I, 0.071037191543187 + 0.*I, 0.10521396837180907 + 0.*I, 0.03245551103661292 + 0.*I, 0.005108348419882946 + 0.*I, 0.0005055445660610003 + 0.*I, 0.00003482353088901657 + 0.*I, 1.7768014770602745*^-6 + 0.*I, 7.008227298488377*^-8 + 0.*I, 2.2005890443210774*^-9 + 0.*I, 2.6103008643474365*^-11 + 0.*I, 1.4375700629898347*^-10 + 0.*I, 4.0570002912687636*^-10 + 0.*I, 3.872290266215827*^-10 + 0.*I, 5.131679525760545*^-10 + 0.*I, 3.723070740591083*^-10 + 0.*I, 1.4896395228447543*^-10 + 0.*I, 1.8692403180864403*^-10 + 0.*I, 1.1876899463914015*^-10 + 0.*I, 4.6941006637268856*^-11 + 0.*I, 1.934996607388939*^-11 + 0.*I, 2.1979085218504224*^-12 + 0.*I, 5.695444116327052*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.8396395518038844*^-13 + 0.*I, 1.7069679003611782*^-12 + 0.*I, 8.454015265613178*^-12 + 0.*I, 1.5313972312469556*^-11 + 0.*I, 1.8099965970463924*^-11 + 0.*I, 2.4122037700635698*^-11 + 0.*I, 2.2670088029030918*^-11 + 0.*I, 2.901601181548585*^-11 + 0.*I, 2.7443047834196932*^-11 + 0.*I, 2.604805260375542*^-11 + 0.*I, 1.842892505266036*^-11 + 0.*I, 4.87798690329555*^-12 + 0.*I, 7.560618797697315*^-13 + 0.*I, 7.205347429817266*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I}
{0.10122077835865295 + 0.*I, 0.19492298061120006 + 0.*I, 0.08486136343874794 + 0.*I, 0.2033215226070519 + 0.*I, 0.06682342689963693 + 0.*I, 0.10603711419272797 + 0.*I, 0.03338802898929194 + 0.*I, 0.005338548191118009 + 0.*I, 0.0005358268369499707 + 0.*I, 0.00003740348211600519 + 0.*I, 1.933093646933059*^-6 + 0.*I, 7.720946093581203*^-8 + 0.*I, 2.454620950942399*^-9 + 0.*I, 3.1140090506198697*^-11 + 0.*I, 1.5186096824493234*^-10 + 0.*I, 4.2039804970528394*^-10 + 0.*I, 3.846150065101028*^-10 + 0.*I, 5.39943090238637*^-10 + 0.*I, 3.6114899959471813*^-10 + 0.*I, 1.4146306348550297*^-10 + 0.*I, 1.8136903090493203*^-10 + 0.*I, 1.2501200075121233*^-10 + 0.*I, 4.675304587919982*^-11 + 0.*I, 2.0017987267806348*^-11 + 0.*I, 2.307931623590775*^-12 + 0.*I, 5.195843755245732*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 2.049471703458039*^-13 + 0.*I, 1.8050005934355793*^-12 + 0.*I, 8.750999924700407*^-12 + 0.*I, 1.5340062553548247*^-11 + 0.*I, 1.9164003717264674*^-11 + 0.*I, 2.3203106103153456*^-11 + 0.*I, 2.193101256153795*^-11 + 0.*I, 2.791000763835427*^-11 + 0.*I, 2.899391837729581*^-11 + 0.*I, 2.6048940782175123*^-11 + 0.*I, 1.9056978217690812*^-11 + 0.*I, 5.141997938551412*^-12 + 0.*I, 8.150147223773273*^-13 + 0.*I, 8.80406858527749*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I}
{0.10557231522336606 + 0.*I, 0.2004459407989659 + 0.*I, 0.08909979432984703 + 0.*I, 0.20409603693534703 + 0.*I, 0.06253964489697894 + 0.*I, 0.10681060371223006 + 0.*I, 0.03433293361780997 + 0.*I, 0.00557669153628104 + 0.*I, 0.0005676514454340253 + 0.*I, 0.00004015325256501167 + 0.*I, 2.101897208950376*^-6 + 0.*I, 8.500635895192232*^-8 + 0.*I, 2.736023074767502*^-9 + 0.*I, 3.6907032985311616*^-11 + 0.*I, 1.6033496752498874*^-10 + 0.*I, 4.353659655009778*^-10 + 0.*I, 3.81217057920935*^-10 + 0.*I, 5.6708704399*^-10 + 0.*I, 3.4928393510824657*^-10 + 0.*I, 1.3335299531291867*^-10 + 0.*I, 1.7546397668155575*^-10 + 0.*I, 1.3133505394335995*^-10 + 0.*I, 4.64850380410553*^-11 + 0.*I, 2.070099647255574*^-11 + 0.*I, 2.4299451339970797*^-12 + 0.*I, 5.295763827461996*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.2193358262256877*^-13 + 0.*I, 1.9020340857878178*^-12 + 0.*I, 9.050094007534424*^-12 + 0.*I, 1.5348944337745252*^-11 + 0.*I, 2.0232038266954074*^-11 + 0.*I, 2.224198603073546*^-11 + 0.*I, 2.1131985050715226*^-11 + 0.*I, 2.6747937198479118*^-11 + 0.*I, 3.056299657799854*^-11 + 0.*I, 2.6008972753288617*^-11 + 0.*I, 1.9691026587054236*^-11 + 0.*I, 5.411004977418088*^-12 + 0.*I, 8.710809851208977*^-13 + 0.*I, 9.592326932761353*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I}
{0.10976511360216801 + 0.*I, 0.205691736502988 + 0.*I, 0.093094198381641 + 0.*I, 0.20464913197481902 + 0.*I, 0.05818945387805096 + 0.*I, 0.10753278471068495 + 0.*I, 0.03528983317030409 + 0.*I, 0.0058229401576249664 + 0.*I, 0.0006010812716580326 + 0.*I, 0.000043082525888027405 + 0.*I, 2.284111334072136*^-6 + 0.*I, 9.35306209148834*^-8 + 0.*I, 3.0475360013326735*^-9 + 0.*I, 4.349609561415945*^-11 + 0.*I, 1.691909945478187*^-10 + 0.*I, 4.5059700415350784*^-10 + 0.*I, 3.7701208821516724*^-10 + 0.*I, 5.945589576228371*^-10 + 0.*I, 3.367129908227184*^-10 + 0.*I, 1.2463607923507425*^-10 + 0.*I, 1.6920909118312008*^-10 + 0.*I, 1.3771395135364625*^-10 + 0.*I, 4.6141979126446125*^-11 + 0.*I, 2.140299049102623*^-11 + 0.*I, 2.563949053069336*^-12 + 0.*I, 6.195044477408373*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 2.2992718839986987*^-13 + 0.*I, 1.9949597529489438*^-12 + 0.*I, 9.344969242874868*^-12 + 0.*I, 1.5327961122579836*^-11 + 0.*I, 2.1318058429642403*^-11 + 0.*I, 2.1240009751011254*^-11 + 0.*I, 2.025901668645247*^-11 + 0.*I, 2.5539903525384485*^-11 + 0.*I, 3.215294697156423*^-11 + 0.*I, 2.5926039093349118*^-11 + 0.*I, 2.0325963134837366*^-11 + 0.*I, 5.6830096184512505*^-12 + 0.*I, 9.249268018152177*^-13 + 0.*I, 1.000310945187266*^-13 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.11379670453742395 + 0.*I, 0.21065539581829096 + 0.*I, 0.09684115184487596 + 0.*I, 0.20498178400067102 + 0.*I, 0.053776558666464025 + 0.*I, 0.10820202943632505 + 0.*I, 0.03625831168492899 + 0.*I, 0.006077454223299972 + 0.*I, 0.0006361809521159278 + 0.*I, 0.00004620144341394016 + 0.*I, 2.4806920839726128*^-6 + 0.*I, 1.0284440998820087*^-7 + 0.*I, 3.39216899014616*^-9 + 0.*I, 5.10299580369633*^-11 + 0.*I, 1.784200565069227*^-10 + 0.*I, 4.660620778196288*^-10 + 0.*I, 3.7194403113005587*^-10 + 0.*I, 6.223520587766983*^-10 + 0.*I, 3.23460036533163*^-10 + 0.*I, 1.1529799337495206*^-10 + 0.*I, 1.626270229593274*^-10 + 0.*I, 1.4416401405981103*^-10 + 0.*I, 4.570499534395366*^-11 + 0.*I, 2.2105983710218876*^-11 + 0.*I, 2.693067990833242*^-12 + 0.*I, 5.995204332975845*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.5202062658991053*^-13 + 0.*I, 2.1019852525228085*^-12 + 0.*I, 9.653944310628049*^-12 + 0.*I, 1.5293988298026303*^-11 + 0.*I, 2.240407859233073*^-11 + 0.*I, 2.018407663229027*^-11 + 0.*I, 1.9335089085359414*^-11 + 0.*I, 2.4266033626929584*^-11 + 0.*I, 3.373701318309941*^-11 + 0.*I, 2.5814017590164437*^-11 + 0.*I, 2.0979995518644046*^-11 + 0.*I, 5.977995876094155*^-12 + 0.*I, 9.919842725025774*^-13 + 0.*I, 1.1302070390684092*^-13 + 0.*I, 5.995204332975845*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I}
{0.11766480533398092 + 0.*I, 0.21533235587213292 + 0.*I, 0.10033763147700102 + 0.*I, 0.205095242381109 + 0.*I, 0.049304756469819015 + 0.*I, 0.108816736965594 + 0.*I, 0.03723792882281207 + 0.*I, 0.006340392115815051 + 0.*I, 0.0006730168906029509 + 0.*I, 0.00004952062039698112 + 0.*I, 2.692655404978872*^-6 + 0.*I, 1.1301468594293594*^-7 + 0.*I, 3.7731699986665035*^-9 + 0.*I, 5.960598681298279*^-11 + 0.*I, 1.8804802159877451*^-10 + 0.*I, 4.817600762763163*^-10 + 0.*I, 3.6599401287418227*^-10 + 0.*I, 6.50421050352179*^-10 + 0.*I, 3.0952507223958037*^-10 + 0.*I, 1.0534706440523677*^-10 + 0.*I, 1.557090012482831*^-10 + 0.*I, 1.5066703440425044*^-10 + 0.*I, 4.5179970875608426*^-11 + 0.*I, 2.282096733807748*^-11 + 0.*I, 2.8299584897695236*^-12 + 0.*I, 6.294964549624638*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 0. + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 2.7000623958883807*^-13 + 0.*I, 2.2110091535409993*^-12 + 0.*I, 9.965028802128016*^-12 + 0.*I, 1.5238921236004895*^-11 + 0.*I, 2.349498373632741*^-11 + 0.*I, 1.908506686021383*^-11 + 0.*I, 1.8345991392720862*^-11 + 0.*I, 2.2943091870786247*^-11 + 0.*I, 3.533395798172023*^-11 + 0.*I, 2.5662028058093253*^-11 + 0.*I, 2.1638024705339373*^-11 + 0.*I, 6.277978137347873*^-12 + 0.*I, 1.0600409439120995*^-12 + 0.*I, 1.2301271112846732*^-13 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.9984014443252814*^-15 + 0.*I}
