{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.128794637861922 + 0.*I, 0.29481290187456194 + 0.*I, 0.105667752815349 + 0.*I, 0.166342564855486 + 0.*I, 0.08656686613883201 + 0.*I, 0.10427589747420596 + 0.*I, 0.03069421680492501 + 0.*I, 0.004674856621816992 + 0.*I, 0.0004495375405320079 + 0.*I, 0.000030143371981039554 + 0.*I, 1.49865217202727*^-6 + 0.*I, 5.7634287009555856*^-8 + 0.*I, 1.7689170128676322*^-9 + 0.*I, 4.4404924182117605*^-11 + 0.*I, 9.459100169806334*^-13 + 0.*I, 3.5083047578154947*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I}
{0.13626809763257108 + 0.*I, 0.304131050708299 + 0.*I, 0.10967012379763395 + 0.*I, 0.16690436834890596 + 0.*I, 0.08284383670603401 + 0.*I, 0.10524647808123709 + 0.*I, 0.031605852591491956 + 0.*I, 0.004889986835249993 + 0.*I, 0.00047693366879997257 + 0.*I, 0.00003241170533296866 + 0.*I, 1.6324324919603226*^-6 + 0.*I, 6.357935899981015*^-8 + 0.*I, 1.9758680247505822*^-9 + 0.*I, 5.020606153038897*^-11 + 0.*I, 1.0760281554667017*^-12 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I}
{0.14361858390521798 + 0.*I, 0.31316216825800797 + 0.*I, 0.11336713174575296 + 0.*I, 0.167239021967436 + 0.*I, 0.07905574827761097 + 0.*I, 0.10617360407286203 + 0.*I, 0.03253092750098895 + 0.*I, 0.005112760267053096 + 0.*I, 0.0005057531409009552 + 0.*I, 0.0000348318728559116 + 0.*I, 1.7770877350775647*^-6 + 0.*I, 7.00912730078329*^-8 + 0.*I, 2.205442051206319*^-9 + 0.*I, 5.67359492720243*^-11 + 0.*I, 1.2340128918708615*^-12 + 0.*I, 3.896882816434299*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I}
{0.150841206558451 + 0.*I, 0.321896456415907 + 0.*I, 0.11675290982345997 + 0.*I, 0.16734753076558093 + 0.*I, 0.07520622635145201 + 0.*I, 0.10705570215095905 + 0.*I, 0.03346911800242902 + 0.*I, 0.0053433429423119785 + 0.*I, 0.0005360554980059494 + 0.*I, 0.0000374126973490263 + 0.*I, 1.933412302035364*^-6 + 0.*I, 7.721954697892385*^-8 + 0.*I, 2.459917047836768*^-9 + 0.*I, 6.405198593739668*^-11 + 0.*I, 1.400990434774485*^-12 + 0.*I, 3.6970426720017706*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
{0.1579312086557669 + 0.*I, 0.33032448709470996 + 0.*I, 0.11982204281436093 + 0.*I, 0.167231215771623 + 0.*I, 0.07129899583393096 + 0.*I, 0.10789122227143798 + 0.*I, 0.03442007779059397 + 0.*I, 0.005581899965911075 + 0.*I, 0.0005679020210340723 + 0.*I, 0.00004016342835799769 + 0.*I, 2.1022517870949993*^-6 + 0.*I, 8.501767190249865*^-8 + 0.*I, 2.7418149972646684*^-9 + 0.*I, 7.226697018580808*^-11 + 0.*I, 1.6040502259784262*^-12 + 0.*I, 4.4964032497318834*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I}
{0.16488397041273795 + 0.*I, 0.33843721085962497 + 0.*I, 0.12256957259509392 + 0.*I, 0.16689171247926504 + 0.*I, 0.06733787672784497 + 0.*I, 0.10867864001766502 + 0.*I, 0.03538343760386097 + 0.*I, 0.005828595292076022 + 0.*I, 0.0006013557458189877 + 0.*I, 0.00004309375780897628 + 0.*I, 2.2845057169318395*^-6 + 0.*I, 9.3543303103516*^-8 + 0.*I, 3.0538710449334867*^-9 + 0.*I, 8.146994190383339*^-11 + 0.*I, 1.82798221004532*^-12 + 0.*I, 4.8960835385969403*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.17169501300743206 + 0.*I, 0.34622596510476894 + 0.*I, 0.12499100302517806 + 0.*I, 0.16633096890780596 + 0.*I, 0.06332677965407496 + 0.*I, 0.10941645897425499 + 0.*I, 0.036358805069404025 + 0.*I, 0.006083591487513029 + 0.*I, 0.0006364814767789717 + 0.*I, 0.00004621383606195905 + 0.*I, 2.4811305299188287*^-6 + 0.*I, 1.0285861695713548*^-7 + 0.*I, 3.3990810166528718*^-9 + 0.*I, 9.177492099610163*^-11 + 0.*I, 2.0820012380795557*^-12 + 0.*I, 5.60662627435704*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.17836000223064397 + 0.*I, 0.35368248176674005 + 0.*I, 0.12708230424871003 + 0.*I, 0.16555124323324297 + 0.*I, 0.05926970121218099 + 0.*I, 0.11010321309746796 + 0.*I, 0.03734576457648996 + 0.*I, 0.006347049488086064 + 0.*I, 0.0006733457987510016 + 0.*I, 0.000049534288210972825 + 0.*I, 2.6931426310161655*^-6 + 0.*I, 1.1303058300438096*^-7 + 0.*I, 3.780710078338245*^-9 + 0.*I, 1.0330103439315508*^-10 + 0.*I, 2.362998685612183*^-12 + 0.*I, 5.806466418789567*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 9.103828801926282*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I}
{0.18487475197283995 + 0.*I, 0.36079889456841696 + 0.*I, 0.1288399164042979 + 0.*I, 0.164555100993062 + 0.*I, 0.055170719185691046 + 0.*I, 0.11073746907879199 + 0.*I, 0.0383438771787169 + 0.*I, 0.006619128349308001 + 0.*I, 0.000712017087090011 + 0.*I, 0.00005306623073797478 + 0.*I, 2.921621591989165*^-6 + 0.*I, 1.24131342982281*^-7 + 0.*I, 4.20233403630732*^-9 + 0.*I, 1.1619505357884918*^-10 + 0.*I, 2.6889601656421287*^-12 + 0.*I, 6.594724766273429*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 8.104628079763641*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I}
{0.19123522754482689 + 0.*I, 0.36756774578676493 + 0.*I, 0.13026075274000393 + 0.*I, 0.16334541186818993 + 0.*I, 0.051033987597908996 + 0.*I, 0.11131782869800198 + 0.*I, 0.039352680525986054 + 0.*I, 0.006899984990752062 + 0.*I, 0.0007525655157669675 + 0.*I, 0.00005682128841599798 + 0.*I, 3.167713476082134*^-6 + 0.*I, 1.3623850703137205*^-7 + 0.*I, 4.6678400034139145*^-9 + 0.*I, 1.3060796888453294*^-10 + 0.*I, 3.060995901194019*^-12 + 0.*I, 7.793765632868598*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.19743754882935893 + 0.*I, 0.37398199253883596 + 0.*I, 0.13134220213105594 + 0.*I, 0.161925346046033 + 0.*I, 0.04686373162446 + 0.*I, 0.11184293116209097 + 0.*I, 0.04037168882702302 + 0.*I, 0.0071897739345699865 + 0.*I, 0.0007950630635180643 + 0.*I, 0.00006081161152493574 + 0.*I, 3.4326343060220306*^-6 + 0.*I, 1.4943555792790161*^-7 + 0.*I, 5.181458040404152*^-9 + 0.*I, 1.4669698789049335*^-10 + 0.*I, 3.4779956692432275*^-12 + 0.*I, 8.892886427247504*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.2034779932611109 + 0.*I, 0.38003501258089994 + 0.*I, 0.132082130998724 + 0.*I, 0.16029837016923798 + 0.*I, 0.04266424236894295 + 0.*I, 0.11231145542642205 + 0.*I, 0.04140039284312302 + 0.*I, 0.007488647038404017 + 0.*I, 0.0008395835178860445 + 0.*I, 0.00006504989334998879 + 0.*I, 3.717673695002865*^-6 + 0.*I, 1.6381222900374579*^-7 + 0.*I, 5.7477950177187145*^-9 + 0.*I, 1.6463996832527525*^-10 + 0.*I, 3.9390712913700554*^-12 + 0.*I, 9.30366894635881*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I}
{0.20935299863268295 + 0.*I, 0.385720609616054 + 0.*I, 0.13247888462952206 + 0.*I, 0.15846824287519098 + 0.*I, 0.038439871508375904 + 0.*I, 0.112722122494459 + 0.*I, 0.04243825991389404 + 0.*I, 0.007796753222817031 + 0.*I, 0.0008862024770690534 + 0.*I, 0.00006954938797598675 + 0.*I, 4.024198624996699*^-6 + 0.*I, 1.7946497099519118*^-7 + 0.*I, 6.371888017220328*^-9 + 0.*I, 1.8466006501682839*^-10 + 0.*I, 4.472977543912292*^-12 + 0.*I, 1.10023101740353*^-13 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I}
