{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.24938554767461876 + 0.*I, 0.23324613409740907 + 0.*I, 0.24315951141780093 + 0.*I, 0.06277521677779951 + 0.*I, 0.151537671923796 + 0.*I, 0.039881585048595625 + 0.*I, 0.004754604187606759 + 0.*I, 0.0003336964282008026 + 0.*I, 0.000015436468192575603 + 0.*I, 7.205816165978263*^-7 + 0.*I, 5.007905201637187*^-6 + 0.*I, 5.445586404029257*^-6 + 0.*I, 9.679060797296302*^-6 + 0.*I, 7.582571903697045*^-7 + 0.*I, 5.143705994470338*^-6 + 0.*I, 1.4706704076772326*^-6 + 0.*I, 6.41805009138352*^-7 + 0.*I, 6.224500914697728*^-8 + 0.*I, 1.6376011657825986*^-9 + 0.*I, 1.0860201626883283*^-10 + 0.*I, 1.318944953254686*^-11 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I}
{0.24327368550258743 + 0.*I, 0.22612799802039787 + 0.*I, 0.23754156892539238 + 0.*I, 0.05558049443341596 + 0.*I, 0.1525358129435883 + 0.*I, 0.04118529346879285 + 0.*I, 0.005009860894400475 + 0.*I, 0.0003581420857878826 + 0.*I, 0.000016862004592610443 + 0.*I, 7.482757968801934*^-7 + 0.*I, 5.22793599522231*^-6 + 0.*I, 5.4098350021902775*^-6 + 0.*I, 0.000010062864386206627 + 0.*I, 1.0347620094108836*^-6 + 0.*I, 5.346930809224659*^-6 + 0.*I, 1.4603688036629592*^-6 + 0.*I, 6.698470000898739*^-7 + 0.*I, 6.65037802605184*^-8 + 0.*I, 1.786393255542862*^-9 + 0.*I, 1.1999290450148692*^-10 + 0.*I, 1.4588330543574557*^-11 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.23702723360679026 + 0.*I, 0.2186948119629939 + 0.*I, 0.2316683846427914 + 0.*I, 0.04836898274820367 + 0.*I, 0.15344469938121108 + 0.*I, 0.04250821117719462 + 0.*I, 0.005275534631210555 + 0.*I, 0.00038410015479328763 + 0.*I, 0.000018403783008658085 + 0.*I, 7.749246133670341*^-7 + 0.*I, 5.453169804603419*^-6 + 0.*I, 5.36100179804322*^-6 + 0.*I, 0.000010446559395305144 + 0.*I, 1.3151965960744862*^-6 + 0.*I, 5.550057191605617*^-6 + 0.*I, 1.4465253883599873*^-6 + 0.*I, 6.985521938673855*^-7 + 0.*I, 7.099758558837266*^-8 + 0.*I, 1.9467982781407045*^-9 + 0.*I, 1.3280487820566125*^-10 + 0.*I, 1.6209256159527285*^-11 + 0.*I, 2.8199664825478976*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.2306512606264022 + 0.*I, 0.21095820081979966 + 0.*I, 0.22555193192759224 + 0.*I, 0.0411486339576106 + 0.*I, 0.15426210943201293 + 0.*I, 0.0438496859584081 + 0.*I, 0.005551880731213821 + 0.*I, 0.0004116453708125079 + 0.*I, 0.000020069976613967814 + 0.*I, 8.001959983516826*^-7 + 0.*I, 5.683464210370914*^-6 + 0.*I, 5.298519001328828*^-6 + 0.*I, 0.000010829433816361702 + 0.*I, 1.5990248014574606*^-6 + 0.*I, 5.752707799011603*^-6 + 0.*I, 1.4289897931618611*^-6 + 0.*I, 7.279044034191884*^-7 + 0.*I, 7.573599525301235*^-8 + 0.*I, 2.119793229837797*^-9 + 0.*I, 1.4659384817150567*^-10 + 0.*I, 1.820765760385257*^-11 + 0.*I, 3.1974423109204512*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.22415094165719743 + 0.*I, 0.20293002982199052 + 0.*I, 0.21920436246400946 + 0.*I, 0.03392740101400005 + 0.*I, 0.15498590343281382 + 0.*I, 0.04520902558979856 + 0.*I, 0.005839153009001841 + 0.*I, 0.0004408550515977439 + 0.*I, 0.000021869235000693266 + 0.*I, 8.23719603637585*^-7 + 0.*I, 5.918657186576582*^-6 + 0.*I, 5.221822196865844*^-6 + 0.*I, 0.000011210755990198606 + 0.*I, 1.885689804304036*^-6 + 0.*I, 5.9544950081757975*^-6 + 0.*I, 1.407613803294794*^-6 + 0.*I, 7.578857985635068*^-7 + 0.*I, 8.072817969662083*^-8 + 0.*I, 2.3067991961056578*^-9 + 0.*I, 1.616040634644378*^-10 + 0.*I, 2.020605904817785*^-11 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.2175315524931998 + 0.*I, 0.19462238965100023 + 0.*I, 0.21263798987380955 + 0.*I, 0.02671322701319756 + 0.*I, 0.15561402754500353 + 0.*I, 0.04658549783540522 + 0.*I, 0.006137603353595367 + 0.*I, 0.0004718091289879212 + 0.*I, 0.00002381070520751649 + 0.*I, 8.450827815309481*^-7 + 0.*I, 6.1585637922689784*^-6 + 0.*I, 5.130351210524964*^-6 + 0.*I, 0.000011589776804932228 + 0.*I, 2.1746118017418326*^-6 + 0.*I, 6.155022402865029*^-6 + 0.*I, 1.382249803505431*^-6 + 0.*I, 7.884747965647422*^-7 + 0.*I, 8.598359801936795*^-8 + 0.*I, 2.507793972483796*^-9 + 0.*I, 1.7781331962396507*^-10 + 0.*I, 2.2004620348070603*^-11 + 0.*I, 2.997602166487923*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.2107984637913951 + 0.*I, 0.18604758138041078 + 0.*I, 0.20586527322639106 + 0.*I, 0.01951403465541013 + 0.*I, 0.1561445173332121 + 0.*I, 0.04797833049958733 + 0.*I, 0.006447481306404157 + 0.*I, 0.0005045901791955744 + 0.*I, 0.000025904054612446714 + 0.*I, 8.638291859597303*^-7 + 0.*I, 6.40297819209934*^-6 + 0.*I, 5.023551796767834*^-6 + 0.*I, 0.000011965730806196007 + 0.*I, 2.4651897856387*^-6 + 0.*I, 6.3538853956046645*^-6 + 0.*I, 1.3527521991463232*^-6 + 0.*I, 8.196473944011018*^-7 + 0.*I, 9.151179813926547*^-8 + 0.*I, 2.723798964154867*^-9 + 0.*I, 1.957989326228926*^-10 + 0.*I, 2.4802382370126*^-11 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.2039571351581948 + 0.*I, 0.17721810126118956 + 0.*I, 0.19889880047159195 + 0.*I, 0.012337715761612246 + 0.*I, 0.15657550124179578 + 0.*I, 0.049386711538002004 + 0.*I, 0.006769033628994948 + 0.*I, 0.0005392834459883034 + 0.*I, 0.00002815949020629205 + 0.*I, 8.794547978752122*^-7 + 0.*I, 6.651671191626463*^-6 + 0.*I, 4.9008781921600075*^-6 + 0.*I, 0.00001233783559762003 + 0.*I, 2.756804606818264*^-6 + 0.*I, 6.550669606752989*^-6 + 0.*I, 1.3189785930123323*^-6 + 0.*I, 8.513783900099271*^-7 + 0.*I, 9.732261663231158*^-8 + 0.*I, 2.9566127324187623*^-9 + 0.*I, 2.1520563109334037*^-10 + 0.*I, 2.7400304247748863*^-11 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.19701310916841464 + 0.*I, 0.1681466253806052 + 0.*I, 0.19175127180861562 + 0.*I, 0.005192120862607119 + 0.*I, 0.15690520396460794 + 0.*I, 0.050809789236594405 + 0.*I, 0.007102503863598565 + 0.*I, 0.0005759768673785359 + 0.*I, 0.00003058778539344331 + 0.*I, 8.914035953822009*^-7 + 0.*I, 6.90438999306764*^-6 + 0.*I, 4.761792005147925*^-6 + 0.*I, 0.00001270529519370456 + 0.*I, 3.0488162217068293*^-6 + 0.*I, 6.744954794690727*^-6 + 0.*I, 1.2807884086640797*^-6 + 0.*I, 8.836389842059589*^-7 + 0.*I, 1.0342580125666245*^-7 + 0.*I, 3.206590548643362*^-9 + 0.*I, 2.362110507192483*^-10 + 0.*I, 3.019806626980426*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.1899720053254117 + 0.*I, 0.15884599419759837 + 0.*I, 0.18443548302280455 + 0.*I, 0.0019149511322202886 + 0.*I, 0.15713194969479982 + 0.*I, 0.052246672445388505 + 0.*I, 0.007448131882403787 + 0.*I, 0.0006147610935869353 + 0.*I, 0.00003320030099729365 + 0.*I, 8.990644007056404*^-7 + 0.*I, 7.160856596577503*^-6 + 0.*I, 4.605765613341362*^-6 + 0.*I, 0.000013067300996816303 + 0.*I, 3.3405672006381337*^-6 + 0.*I, 6.936313989847066*^-6 + 0.*I, 1.2380444003312618*^-6 + 0.*I, 9.163978020865217*^-7 + 0.*I, 1.0983081111248794*^-7 + 0.*I, 3.474598386787875*^-9 + 0.*I, 2.5959234761785415*^-10 + 0.*I, 3.3995029014022293*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.18283951396639853 + 0.*I, 0.14932919698897873 + 0.*I, 0.1769643088082029 + 0.*I, 0.008975763167007324 + 0.*I, 0.15725416525400607 + 0.*I, 0.05369643087980159 + 0.*I, 0.007806153424816387 + 0.*I, 0.0006557295047837641 + 0.*I, 0.00003600900879696667 + 0.*I, 9.017677937706027*^-7 + 0.*I, 7.420768000088174*^-6 + 0.*I, 4.432283384758762*^-6 + 0.*I, 0.00001342303219686869 + 0.*I, 3.6313840157120576*^-6 + 0.*I, 7.124313605721965*^-6 + 0.*I, 1.1906132080241605*^-6 + 0.*I, 9.496214037341134*^-7 + 0.*I, 1.1654819331852197*^-7 + 0.*I, 3.7628122839805656*^-9 + 0.*I, 2.8419488984354757*^-10 + 0.*I, 3.7192471324942744*^-11 + 0.*I, 3.796962744218035*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.020605904817785*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.17562139012158307 + 0.*I, 0.1396093562177958 + 0.*I, 0.1693506860941829 + 0.*I, 0.01598265015878564 + 0.*I, 0.15727038309860666 + 0.*I, 0.05515809548239937 + 0.*I, 0.00817679963098783 + 0.*I, 0.0006989782255883981 + 0.*I, 0.00003902651899423404 + 0.*I, 8.987793842507585*^-7 + 0.*I, 7.6837946005881*^-6 + 0.*I, 4.24084238836997*^-6 + 0.*I, 0.000013771658613492834 + 0.*I, 3.9205757973448385*^-6 + 0.*I, 7.308516192239267*^-6 + 0.*I, 1.1383644027418427*^-6 + 0.*I, 9.832725966774092*^-7 + 0.*I, 1.23586807454501*^-7 + 0.*I, 4.070987991156017*^-9 + 0.*I, 3.1199487438016154*^-10 + 0.*I, 4.1611158962950874*^-11 + 0.*I, 4.418687638008124*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I}
{0.16832344733559435 + 0.*I, 0.1296997118414023 + 0.*I, 0.1616075974033793 + 0.*I, 0.02292802899119817 + 0.*I, 0.15717924419060836 + 0.*I, 0.056630658848599864 + 0.*I, 0.008560296563797642 + 0.*I, 0.0007446061329963172 + 0.*I, 0.00004226610099689055 + 0.*I, 8.892994118880893*^-7 + 0.*I, 7.949579994281919*^-6 + 0.*I, 4.030955214062715*^-6 + 0.*I, 0.0000141123412067401 + 0.*I, 4.207438997205771*^-6 + 0.*I, 7.488478792616604*^-6 + 0.*I, 1.0811735950966295*^-6 + 0.*I, 1.0173125897239288*^-6 + 0.*I, 1.3095780015959238*^-7 + 0.*I, 4.401790043573329*^-9 + 0.*I, 3.4119373992780316*^-10 + 0.*I, 4.5807801996033965*^-11 + 0.*I, 4.39648317751562*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.16095155145460782 + 0.*I, 0.1196136055871877 + 0.*I, 0.15374805425860671 + 0.*I, 0.029804408368616645 + 0.*I, 0.15697950073438882 + 0.*I, 0.05811307571799152 + 0.*I, 0.008956864723796976 + 0.*I, 0.0007927148655939576 + 0.*I, 0.00004574171299509544 + 0.*I, 8.724537980953073*^-7 + 0.*I, 8.217739599913898*^-6 + 0.*I, 3.802149195486493*^-6 + 0.*I, 0.000014444235185706592 + 0.*I, 4.491254612659645*^-6 + 0.*I, 7.66375700678168*^-6 + 0.*I, 1.0189188159870355*^-6 + 0.*I, 1.0516981951980142*^-6 + 0.*I, 1.3866960912878315*^-7 + 0.*I, 4.7552184412325005*^-9 + 0.*I, 3.732125719579927*^-10 + 0.*I, 5.098144129078719*^-11 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.1535116143935922 + 0.*I, 0.10936446520379839 + 0.*I, 0.14578508066120932 + 0.*I, 0.03660439851760345 + 0.*I, 0.15667001877159858 + 0.*I, 0.059604263525780965 + 0.*I, 0.009366718556402809 + 0.*I, 0.0008434088224040793 + 0.*I, 0.00004946802478755785 + 0.*I, 8.472925916436225*^-7 + 0.*I, 8.487859814998444*^-6 + 0.*I, 3.5539697851305623*^-6 + 0.*I, 0.000014766489808692997 + 0.*I, 4.771293182770364*^-6 + 0.*I, 7.833902193610244*^-6 + 0.*I, 9.51485201738933*^-7 + 0.*I, 1.0863850041786807*^-6 + 0.*I, 1.46733580841385*^-7 + 0.*I, 5.133804492629679*^-9 + 0.*I, 4.079847570892526*^-10 + 0.*I, 5.639932965095796*^-11 + 0.*I, 5.195843755245733*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I, 1.998401444325282*^-12 + 0.*I}
{0.14600958788020257 + 0.*I, 0.09896578871619878 + 0.*I, 0.13773169666240206 + 0.*I, 0.04332072072099624 + 0.*I, 0.15624978063080164 + 0.*I, 0.0611031030228082 + 0.*I, 0.00979006595498433 + 0.*I, 0.0008967951641958294 + 0.*I, 0.00005346044660292648 + 0.*I, 8.127827966220026*^-7 + 0.*I, 8.759497194255061*^-6 + 0.*I, 3.2859817977737293*^-6 + 0.*I, 0.00001507825178048705 + 0.*I, 5.046813811304674*^-6 + 0.*I, 7.998465800795884*^-6 + 0.*I, 8.787623961836744*^-7 + 0.*I, 1.1213246109420538*^-6 + 0.*I, 1.5515819740130612*^-7 + 0.*I, 5.537814651290773*^-9 + 0.*I, 4.4599879345241794*^-10 + 0.*I, 6.279421427279885*^-11 + 0.*I, 5.795364188543318*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.13845145719360022 + 0.*I, 0.08843112869700853 + 0.*I, 0.1296009020466116 + 0.*I, 0.04994621667340216 + 0.*I, 0.15571788722721358 + 0.*I, 0.0626084389544035 + 0.*I, 0.010227107754201548 + 0.*I, 0.0009529838052024786 + 0.*I, 0.000057735153990989836 + 0.*I, 7.678059965599004*^-7 + 0.*I, 9.032178605039576*^-6 + 0.*I, 2.997770609525219*^-6 + 0.*I, 0.000015378664608434178 + 0.*I, 5.31706660922282*^-6 + 0.*I, 8.156997610697658*^-6 + 0.*I, 8.006463936283126*^-7 + 0.*I, 1.1564656121620942*^-6 + 0.*I, 1.639539837228199*^-7 + 0.*I, 5.969602590027989*^-9 + 0.*I, 4.868105918376386*^-10 + 0.*I, 6.93889390390723*^-11 + 0.*I, 6.3948846218409025*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.13084323489860328 + 0.*I, 0.07777407658020596 + 0.*I, 0.12140566014959832 + 0.*I, 0.05647385764380176 + 0.*I, 0.1550735602080078 + 0.*I, 0.06411908080881101 + 0.*I, 0.010678037222011662 + 0.*I, 0.0010120874046171124 + 0.*I, 0.00006230911600013656 + 0.*I, 7.111482069888099*^-7 + 0.*I, 9.305399206738231*^-6 + 0.*I, 2.688943800954746*^-6 + 0.*I, 0.000015666874597641822 + 0.*I, 5.581294004741722*^-6 + 0.*I, 8.309049004395774*^-6 + 0.*I, 7.170389837440895*^-7 + 0.*I, 1.191754006590884*^-6 + 0.*I, 1.7313019906595173*^-7 + 0.*I, 6.4304117586289075*^-9 + 0.*I, 5.307976280732873*^-10 + 0.*I, 7.678302438307583*^-11 + 0.*I, 6.794564910705959*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.4202861936828413*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.12319095458280804 + 0.*I, 0.06700824702521313 + 0.*I, 0.11315888183021094 + 0.*I, 0.06289675343560398 + 0.*I, 0.15431614394199045 + 0.*I, 0.0656338036242099 + 0.*I, 0.011143039544414536 + 0.*I, 0.0010742213510051004 + 0.*I, 0.00006720012319938463 + 0.*I, 6.414988096281604*^-7 + 0.*I, 9.578621606998183*^-6 + 0.*I, 2.359132000862019*^-6 + 0.*I, 0.000015942028408488795 + 0.*I, 5.838731786944607*^-6 + 0.*I, 8.454171585015047*^-6 + 0.*I, 6.278495945366558*^-7 + 0.*I, 1.2271327953783384*^-6 + 0.*I, 1.82696191508569*^-7 + 0.*I, 6.921996309472434*^-9 + 0.*I, 5.784039913692141*^-10 + 0.*I, 8.479883462086946*^-11 + 0.*I, 7.394085344003543*^-12 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I}
{0.11550066460701003 + 0.*I, 0.05614726236080614 + 0.*I, 0.10487340961518044 + 0.*I, 0.069208161128409 + 0.*I, 0.15344510734380815 + 0.*I, 0.06715134886261521 + 0.*I, 0.011622291306401246 + 0.*I, 0.0011395037414096978 + 0.*I, 0.00007242681561159259 + 0.*I, 5.574414041475962*^-7 + 0.*I, 9.851276216998885*^-6 + 0.*I, 2.0079918172655198*^-6 + 0.*I, 0.000016203277009019246 + 0.*I, 6.0886108155244764*^-6 + 0.*I, 8.591920397371666*^-6 + 0.*I, 5.329940044873639*^-7 + 0.*I, 1.2625418044365233*^-6 + 0.*I, 1.9266139794638098*^-7 + 0.*I, 7.445999372635015*^-9 + 0.*I, 6.296074772649263*^-10 + 0.*I, 9.379164112033324*^-11 + 0.*I, 7.993605777301129*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.10777842187299491 + 0.*I, 0.0452047371201969 + 0.*I, 0.096562002039402 + 0.*I, 0.07540149359239745 + 0.*I, 0.15246004553919337 + 0.*I, 0.06867042534479674 + 0.*I, 0.012115959971992218 + 0.*I, 0.0012080553590143597 + 0.*I, 0.00007800871040242185 + 0.*I, 4.5744898979904747*^-7 + 0.*I, 0.000010122759408481842 + 0.*I, 1.6352052156776156*^-6 + 0.*I, 0.000016449778406091298 + 0.*I, 6.330159196821229*^-6 + 0.*I, 8.721853794746437*^-6 + 0.*I, 4.3239580804765865*^-7 + 0.*I, 1.2979173957816672*^-6 + 0.*I, 2.0303478898142657*^-7 + 0.*I, 8.004197304956053*^-9 + 0.*I, 6.849854017332292*^-10 + 0.*I, 1.0340617251358708*^-10 + 0.*I, 8.593126210598712*^-12 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.1000302856168034 + 0.*I, 0.034194262687003985 + 0.*I, 0.08823731819640468 + 0.*I, 0.08147032776519847 + 0.*I, 0.15136068135659375 + 0.*I, 0.07018971024799205 + 0.*I, 0.012624203359412613 + 0.*I, 0.0012799996416124062 + 0.*I, 0.00008396623139006465 + 0.*I, 3.3987659353584837*^-7 + 0.*I, 0.000010392432381323148 + 0.*I, 1.24048340488514*^-6 + 0.*I, 0.000016680697201287842 + 0.*I, 6.562602794524253*^-6 + 0.*I, 8.843534615721182*^-6 + 0.*I, 3.2598639343461855*^-7 + 0.*I, 1.333193000441213*^-6 + 0.*I, 2.1382520198898194*^-7 + 0.*I, 8.598011191907064*^-9 + 0.*I, 7.448042183000326*^-10 + 0.*I, 1.1439738045737613*^-10 + 0.*I, 9.592326932761354*^-12 + 0.*I, 2.62012633811537*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I, 2.3980817331903385*^-12 + 0.*I}
{0.09226231123480312 + 0.*I, 0.02312939207178566 + 0.*I, 0.0799119025232109 + 0.*I, 0.08740841267718126 + 0.*I, 0.1501468666526007 + 0.*I, 0.07170785016459291 + 0.*I, 0.01314716911320346 + 0.*I, 0.001355462647811834 + 0.*I, 0.0000903207370006598 + 0.*I, 2.0295518599056098*^-7 + 0.*I, 0.000010659623006503693 + 0.*I, 8.235666149047917*^-7 + 0.*I, 0.0000168952082102436 + 0.*I, 6.785168982226254*^-6 + 0.*I, 8.956530606063495*^-6 + 0.*I, 2.13706585761031*^-7 + 0.*I, 1.3682996069519506*^-6 + 0.*I, 2.2504160757108593*^-7 + 0.*I, 9.229994546444688*^-9 + 0.*I, 8.089973135838592*^-10 + 0.*I, 1.2598810883446276*^-10 + 0.*I, 1.0191847366058939*^-11 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.19824158875781*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I, 2.2204460492503135*^-12 + 0.*I}
