{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.09186806734000631 + 0.*I, 0.1128228145059973 + 0.*I, 0.04953532698139807 + 0.*I, 0.21531391094340438 + 0.*I, 0.103202641842981 + 0.*I, 0.1051229437032175 + 0.*I, 0.030325539008013717 + 0.*I, 0.00472077102280366 + 0.*I, 0.00043461169700886876 + 0.*I, 0.00009173943680274022 + 0.*I, 0.00012910824060963222 + 0.*I, 0.00016243395100090655 + 0.*I, 0.0001168495286085758 + 0.*I, 0.000053386772580488184 + 0.*I, 0.00006159800860494614 + 0.*I, 0.000044116475206301686 + 0.*I, 0.00001618572198491819 + 0.*I, 6.209225000830543*^-6 + 0.*I, 4.4994521442021096*^-7 + 0.*I, 5.110001310981716*^-8 + 0.*I, 1.240039182448527*^-8 + 0.*I, 1.1788126030864987*^-9 + 0.*I, 6.641354133307688*^-11 + 0.*I, 2.19824158875781*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.09013482410540342 + 0.*I, 0.1100723370244028 + 0.*I, 0.043792908191209186 + 0.*I, 0.2189710554447944 + 0.*I, 0.09999507629319114 + 0.*I, 0.10617818201039686 + 0.*I, 0.031175535983818396 + 0.*I, 0.004924332686395694 + 0.*I, 0.0004596735516004813 + 0.*I, 0.00009368405999854446 + 0.*I, 0.00012828067819103953 + 0.*I, 0.00017073202640549567 + 0.*I, 0.00011268356319149576 + 0.*I, 0.000050590175981746206 + 0.*I, 0.000059385094419717184 + 0.*I, 0.000046309566181790274 + 0.*I, 0.000016080939402307592 + 0.*I, 6.418989206835591*^-6 + 0.*I, 4.7458099672326176*^-7 + 0.*I, 5.4461013476725384*^-8 + 0.*I, 1.341999844584052*^-8 + 0.*I, 1.2931877790833823*^-9 + 0.*I, 7.420730696594548*^-11 + 0.*I, 1.7985612998927538*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.08847729663100104 + 0.*I, 0.10739162461739227 + 0.*I, 0.038098559286403606 + 0.*I, 0.22249213358818135 + 0.*I, 0.09671686276899738 + 0.*I, 0.10720191984581186 + 0.*I, 0.03203743229418521 + 0.*I, 0.0051345543778058556 + 0.*I, 0.0004859570868154251 + 0.*I, 0.00009554869258021627 + 0.*I, 0.00012721041280361334 + 0.*I, 0.00017912152079357926 + 0.*I, 0.00010829241718912641 + 0.*I, 0.000047588548190979914 + 0.*I, 0.00005705478360873428 + 0.*I, 0.000048522825601970965 + 0.*I, 0.000015947378395608783 + 0.*I, 6.6318565972167676*^-6 + 0.*I, 5.002912084606237*^-7 + 0.*I, 5.801039648645201*^-8 + 0.*I, 1.4514411894595016*^-8 + 0.*I, 1.4175993712228774*^-9 + 0.*I, 8.300027332097672*^-11 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I}
{0.08689518484519267 + 0.*I, 0.10478106767639606 + 0.*I, 0.03245461456660159 + 0.*I, 0.2258763352066096 + 0.*I, 0.09336998068780746 + 0.*I, 0.10819305443079409 + 0.*I, 0.03291099524900254 + 0.*I, 0.005351562877797812 + 0.*I, 0.000513509588606631 + 0.*I, 0.00009732203458678867 + 0.*I, 0.00012588714779493415 + 0.*I, 0.00018759335360662988 + 0.*I, 0.0001036792663944297 + 0.*I, 0.00004438234380010897 + 0.*I, 0.000054608902000374826 + 0.*I, 0.00005075363900264307 + 0.*I, 0.000015783972817651204 + 0.*I, 6.847659994591027*^-6 + 0.*I, 5.271054037692124*^-7 + 0.*I, 6.175799871499521*^-8 + 0.*I, 1.5689183285871877*^-8 + 0.*I, 1.5534018515950267*^-9 + 0.*I, 9.261480471423056*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.08538810188721824 + 0.*I, 0.1022409154679993 + 0.*I, 0.02686329415459987 + 0.*I, 0.2291229670188022 + 0.*I, 0.08995646342719876 + 0.*I, 0.10915049957940237 + 0.*I, 0.03379597786699051 + 0.*I, 0.005575483877207077 + 0.*I, 0.0005423795808034981 + 0.*I, 0.0000989921313809816 + 0.*I, 0.00012430050759792977 + 0.*I, 0.00019613806778728818 + 0.*I, 0.00009884777640856159 + 0.*I, 0.00004097241659284379 + 0.*I, 0.00005204953439363892 + 0.*I, 0.00005299929239921397 + 0.*I, 0.000015589665003368225 + 0.*I, 7.0662213857986*^-6 + 0.*I, 5.550554016409138*^-7 + 0.*I, 6.571199140381623*^-8 + 0.*I, 1.6948598080546166*^-8 + 0.*I, 1.7004175845158898*^-9 + 0.*I, 1.0300649222472204*^-10 + 0.*I, 5.995204332975846*^-13 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.617728504603293*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.795364188543318*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I}
{0.08395557679579668 + 0.*I, 0.09977128123279666 + 0.*I, 0.021326706718793886 + 0.*I, 0.2322314512464008 + 0.*I, 0.08647839617299535 + 0.*I, 0.11007318692319858 + 0.*I, 0.034692118877210916 + 0.*I, 0.005806441826794462 + 0.*I, 0.0005726168337938377 + 0.*I, 0.00010054634840273025 + 0.*I, 0.00012244004579109458 + 0.*I, 0.00020474584039309465 + 0.*I, 0.00009380210819198709 + 0.*I, 0.00003736002240906089 + 0.*I, 0.00004937902939872174 + 0.*I, 0.000055256977393725044 + 0.*I, 0.00001536340339391984 + 0.*I, 7.287346615036939*^-6 + 0.*I, 5.841704009412753*^-7 + 0.*I, 6.988181144862439*^-8 + 0.*I, 1.8299006754318725*^-8 + 0.*I, 1.8610002427976726*^-9 + 0.*I, 1.1519674103510624*^-10 + 0.*I, 1.998401444325282*^-13 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.08259705726379463 + 0.*I, 0.09737214736740274 + 0.*I, 0.015846852252199284 + 0.*I, 0.2352013241636142 + 0.*I, 0.08293791372400161 + 0.*I, 0.11096006711059926 + 0.*I, 0.03559914273520981 + 0.*I, 0.006044559777396153 + 0.*I, 0.0006042723671884077 + 0.*I, 0.00010197135300593631 + 0.*I, 0.0001202952575996008 + 0.*I, 0.00021340648759249353 + 0.*I, 0.00008854691659898606 + 0.*I, 0.00003354682540646081 + 0.*I, 0.000046599996994522996 + 0.*I, 0.00005752378999801522 + 0.*I, 0.000015104149198030825 + 0.*I, 7.5108284036673476*^-6 + 0.*I, 6.144813990971443*^-7 + 0.*I, 7.427698456297094*^-8 + 0.*I, 1.974540531080038*^-8 + 0.*I, 2.0347945550724944*^-9 + 0.*I, 1.2800871473928055*^-10 + 0.*I, 9.99200722162641*^-13 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.08131191245378534 + 0.*I, 0.09504337068959591 + 0.*I, 0.010425624896392984 + 0.*I, 0.23803223457399272 + 0.*I, 0.07933719826000996 + 0.*I, 0.11181011099579143 + 0.*I, 0.03651675965721247 + 0.*I, 0.006289959222205432 + 0.*I, 0.0006373984589913562 + 0.*I, 0.00010325309158787378 + 0.*I, 0.00011785559079768859 + 0.*I, 0.00022210947541179138 + 0.*I, 0.00008308735459650052 + 0.*I, 0.000029534901790917445 + 0.*I, 0.000043715310993341916 + 0.*I, 0.00005979673500799976 + 0.*I, 0.000014810874815474053 + 0.*I, 7.736444995742886*^-6 + 0.*I, 6.460177948142132*^-7 + 0.*I, 7.89067922113418*^-8 + 0.*I, 2.1293811158784596*^-8 + 0.*I, 2.2233992424958164*^-9 + 0.*I, 1.4199752484955752*^-10 + 0.*I, 1.5987211554602256*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I}
{0.08009943586319568 + 0.*I, 0.09278468776279246 + 0.*I, 0.005064815801802958 + 0.*I, 0.24072394222061091 + 0.*I, 0.07567847707778964 + 0.*I, 0.11262231080779728 + 0.*I, 0.03744466567421334 + 0.*I, 0.006542759936389864 + 0.*I, 0.0006720486454003806 + 0.*I, 0.00010437676620789205 + 0.*I, 0.00011511045481249484 + 0.*I, 0.0002308439308151833 + 0.*I, 0.00007742907319752136 + 0.*I, 0.000025326741792675023 + 0.*I, 0.00004072810799726767 + 0.*I, 0.00006207273219871468 + 0.*I, 0.000014482567411988613 + 0.*I, 7.96395940305672*^-6 + 0.*I, 6.788094086829233*^-7 + 0.*I, 8.378240323736463*^-8 + 0.*I, 2.2950996658721582*^-8 + 0.*I, 2.4281909816181724*^-9 + 0.*I, 1.5780710072021975*^-10 + 0.*I, 2.5979218776228663*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.07895884823740375 + 0.*I, 0.0905957202679941 + 0.*I, 0.00023388398120438583 + 0.*I, 0.24327631613960676 + 0.*I, 0.07196402029001625 + 0.*I, 0.11339568129720146 + 0.*I, 0.03838254269599162 + 0.*I, 0.006803079812200963 + 0.*I, 0.0007082777251810057 + 0.*I, 0.00010532681480324159 + 0.*I, 0.00011204923457963645 + 0.*I, 0.0002395986495873359 + 0.*I, 0.00007157821959591361 + 0.*I, 0.000020925253596537633 + 0.*I, 0.00003764178559961806 + 0.*I, 0.0000643486143925287 + 0.*I, 0.000014118231406179406 + 0.*I, 8.193120004662546*^-6 + 0.*I, 7.128852175242173*^-7 + 0.*I, 8.891338776351176*^-8 + 0.*I, 2.4723401104154163*^-8 + 0.*I, 2.650191177622219*^-9 + 0.*I, 1.7479351299698467*^-10 + 0.*I, 3.6193270602780107*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.0778893005196013 + 0.*I, 0.08847598041761273 + 0.*I, 0.005468880595382863 + 0.*I, 0.24568933295119333 + 0.*I, 0.06819613850059802 + 0.*I, 0.11412926086460384 + 0.*I, 0.03933005860099481 + 0.*I, 0.00707103469479442 + 0.*I, 0.0007461417599996524 + 0.*I, 0.00010608688760793683 + 0.*I, 0.00010866130120135153 + 0.*I, 0.0002483621102111755 + 0.*I, 0.00006554143761050568 + 0.*I, 0.00001633376420784316 + 0.*I, 0.00003446000318430009 + 0.*I, 0.00006662113538613568 + 0.*I, 0.000013716890201465048 + 0.*I, 8.423659791922944*^-6 + 0.*I, 7.482731989583159*^-7 + 0.*I, 9.431078140664796*^-8 + 0.*I, 2.6617796855532564*^-8 + 0.*I, 2.8905988713745505*^-9 + 0.*I, 1.9380053117856733*^-10 + 0.*I, 4.796163466380677*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I}
{0.07688987683798777 + 0.*I, 0.08642487639021203 + 0.*I, 0.010638674455187846 + 0.*I, 0.2479630750960027 + 0.*I, 0.06437718045000373 + 0.*I, 0.11482211266380382 + 0.*I, 0.040286867337191445 + 0.*I, 0.007346738214186744 + 0.*I, 0.0007856980736020703 + 0.*I, 0.00010663982679126606 + 0.*I, 0.00010493602340400089 + 0.*I, 0.00025712248499232265 + 0.*I, 0.00005932586339962854 + 0.*I, 0.000011556021006775554 + 0.*I, 0.00003118667759594018 + 0.*I, 0.00006888697181572924 + 0.*I, 0.000013277589205884512 + 0.*I, 8.655296612758436*^-6 + 0.*I, 7.850027960998318*^-7 + 0.*I, 9.998519789888861*^-8 + 0.*I, 2.8641200522372404*^-8 + 0.*I, 3.1501912189924046*^-9 + 0.*I, 2.140065902267452*^-10 + 0.*I, 5.59552404411079*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.07595959751720562 + 0.*I, 0.08444171777899358 + 0.*I, 0.015741857325379804 + 0.*I, 0.2500977290228024 + 0.*I, 0.06050953063960751 + 0.*I, 0.11547332568337955 + 0.*I, 0.04125260904539463 + 0.*I, 0.007630301618810621 + 0.*I, 0.0008270052516134998 + 0.*I, 0.00010696764141115979 + 0.*I, 0.00010086277979493019 + 0.*I, 0.00026586765460301365 + 0.*I, 0.00005293912479498175 + 0.*I, 6.596189994212409*^-6 + 0.*I, 0.00002782598360617783 + 0.*I, 0.00007114272879693574 + 0.*I, 0.000012799396587048761 + 0.*I, 8.887731395290643*^-6 + 0.*I, 8.230997883273972*^-7 + 0.*I, 1.0594878308012312*^-7 + 0.*I, 3.080220523088429*^-8 + 0.*I, 3.431610551274389*^-9 + 0.*I, 2.362110507192483*^-10 + 0.*I, 6.994405055138486*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.07509742211080361 + 0.*I, 0.08252572104019418 + 0.*I, 0.020777109401803887 + 0.*I, 0.2520935833248084 + 0.*I, 0.05659560693280775 + 0.*I, 0.11608201579980106 + 0.*I, 0.04222691019619696 + 0.*I, 0.007921833603807828 + 0.*I, 0.0008701231369867557 + 0.*I, 0.00010705148840717273 + 0.*I, 0.00009643097080846986 + 0.*I, 0.0002745852208052568 + 0.*I, 0.00004638933439604643 + 0.*I, 1.4588579899665888*^-6 + 0.*I, 0.000024382347807438975 + 0.*I, 0.00007338494218966929 + 0.*I, 0.000012281406402969708 + 0.*I, 9.120650190652668*^-6 + 0.*I, 8.625911984694312*^-7 + 0.*I, 1.1221299445196566*^-7 + 0.*I, 3.310878238238502*^-8 + 0.*I, 3.736211340310547*^-9 + 0.*I, 2.609912286288818*^-10 + 0.*I, 8.415490526658687*^-12 + 0.*I, 4.796163466380677*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.0743022524514192 + 0.*I, 0.08067601492878218 + 0.*I, 0.025743196404182104 + 0.*I, 0.2539510268370071 + 0.*I, 0.05263785813900413 + 0.*I, 0.11664732680298774 + 0.*I, 0.04320938374500205 + 0.*I, 0.008221440140410154 + 0.*I, 0.0009151128258055864 + 0.*I, 0.00010687164959666263 + 0.*I, 0.00009163003200640676 + 0.*I, 0.0002832625218163187 + 0.*I, 0.00003968508599516696 + 0.*I, 3.85097240762633*^-6 + 0.*I, 0.0000208604487905717 + 0.*I, 0.00007561008499301637 + 0.*I, 0.0000117227417995025 + 0.*I, 9.353722396632236*^-6 + 0.*I, 9.035022063841326*^-7 + 0.*I, 1.1878980021862162*^-7 + 0.*I, 3.556899219603338*^-8 + 0.*I, 4.065414671572399*^-9 + 0.*I, 2.877920124433331*^-10 + 0.*I, 9.992007221626409*^-12 + 0.*I, 4.596323321948148*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.07357293570739999 + 0.*I, 0.07889164591419197 + 0.*I, 0.03063896668760169 + 0.*I, 0.25567054668478306 + 0.*I, 0.04863876158378577 + 0.*I, 0.1171684313977961 + 0.*I, 0.04419962930799493 + 0.*I, 0.008529224303210903 + 0.*I, 0.0009620366609786047 + 0.*I, 0.00010640750920387633 + 0.*I, 0.00008644944520241893 + 0.*I, 0.00029188664760759764 + 0.*I, 0.000032835447405510365 + 0.*I, 9.32788040142185*^-6 + 0.*I, 0.000017265208795969045 + 0.*I, 0.00007781457060929142 + 0.*I, 0.000011122556786702377 + 0.*I, 9.586601401601058*^-6 + 0.*I, 9.458577920895551*^-7 + 0.*I, 1.2569159046904588*^-7 + 0.*I, 3.819178306940785*^-8 + 0.*I, 4.420597221610478*^-9 + 0.*I, 3.170130824514672*^-10 + 0.*I, 1.1390888232654106*^-11 + 0.*I, 4.618527782440651*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I}
{0.07290826744441593 + 0.*I, 0.07717158356319587 + 0.*I, 0.03546334838158138 + 0.*I, 0.25725272629779644 + 0.*I, 0.04460082066439775 + 0.*I, 0.11764453217379957 + 0.*I, 0.04519723335101312 + 0.*I, 0.008845286099590233 + 0.*I, 0.001010958225600156 + 0.*I, 0.00010563753238823637 + 0.*I, 0.0000808787510075959 + 0.*I, 0.0003004444574017384 + 0.*I, 0.00002584995439924853 + 0.*I, 0.000014966036410157816 + 0.*I, 0.000013601794401907343 + 0.*I, 0.00007999476001607775 + 0.*I, 0.000010480037193616454 + 0.*I, 9.81892400719886*^-6 + 0.*I, 9.896808039755456*^-7 + 0.*I, 1.3293099954125864*^-7 + 0.*I, 4.098681394282267*^-8 + 0.*I, 4.804401321223395*^-9 + 0.*I, 3.491873457051043*^-10 + 0.*I, 1.3389289676979388*^-11 + 0.*I, 4.618527782440651*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.07230699468681047 + 0.*I, 0.07551472587561393 + 0.*I, 0.040215346557404 + 0.*I, 0.25869824338820013 + 0.*I, 0.04052656239641462 + 0.*I, 0.11807486254100664 + 0.*I, 0.04620176939937882 + 0.*I, 0.009169722293789206 + 0.*I, 0.0010619423326030388 + 0.*I, 0.00010453924361719659 + 0.*I, 0.00007490756199768356 + 0.*I, 0.0003089225963925913 + 0.*I, 0.00001873860200340971 + 0.*I, 0.000020759200602959993 + 0.*I, 9.875606998832609*^-6 + 0.*I, 0.00008214696458619386 + 0.*I, 9.794405197993683*^-6 + 0.*I, 0.000010050309806608482 + 0.*I, 1.0349938017739646*^-6 + 0.*I, 1.405213945204764*^-7 + 0.*I, 4.396398800565749*^-8 + 0.*I, 5.218603327250549*^-9 + 0.*I, 3.8438141558572175*^-10 + 0.*I, 1.5409895581797173*^-11 + 0.*I, 4.618527782440651*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.0717678189686044 + 0.*I, 0.0739199045681982 + 0.*I, 0.04489404043379609 + 0.*I, 0.26000786789659447 + 0.*I, 0.036418534951399024 + 0.*I, 0.11845868763820101 + 0.*I, 0.04721279826118696 + 0.*I, 0.009502626234003666 + 0.*I, 0.0011150550141891813 + 0.*I, 0.00010308920539436883 + 0.*I, 0.00006852557539183124 + 0.*I, 0.000317307512398557 + 0.*I, 0.000011511835595889863 + 0.*I, 0.000026700729982565008 + 0.*I, 6.092279214442443*^-6 + 0.*I, 0.00008426745279344061 + 0.*I, 9.06492079177923*^-6 + 0.*I, 0.000010280363005321647 + 0.*I, 1.0818169915438602*^-6 + 0.*I, 1.484760092651527*^-7 + 0.*I, 4.713318624283147*^-8 + 0.*I, 5.665379276820204*^-9 + 0.*I, 4.2261749655381214*^-10 + 0.*I, 1.778577285449501*^-11 + 0.*I, 4.596323321948148*^-12 + 0.*I, 5.59552404411079*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.07128939937379732 + 0.*I, 0.07238589029798792 + 0.*I, 0.049498580627815876 + 0.*I, 0.2611824599027868 + 0.*I, 0.032279305193005925 + 0.*I, 0.11879530520639837 + 0.*I, 0.048229868272997585 + 0.*I, 0.009844087678789748 + 0.*I, 0.0011703635095949847 + 0.*I, 0.00010126299621049384 + 0.*I, 0.00006172258439907097 + 0.*I, 0.0003255854770012334 + 0.*I, 4.180541002263283*^-6 + 0.*I, 0.000032783585401929834 + 0.*I, 2.257670006500234*^-6 + 0.*I, 0.00008635245578592077 + 0.*I, 8.29088317999549*^-6 + 0.*I, 0.000010508669601172471 + 0.*I, 1.1301698021881634*^-6 + 0.*I, 1.568086105407929*^-7 + 0.*I, 5.050520002214399*^-8 + 0.*I, 6.1469940249025975*^-9 + 0.*I, 4.6460613134513556*^-10 + 0.*I, 2.0405899192610377*^-11 + 0.*I, 4.39648317751562*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.07087035555979337 + 0.*I, 0.07091139780799338 + 0.*I, 0.05402818645059426 + 0.*I, 0.2622229675166121 + 0.*I, 0.02811145620820188 + 0.*I, 0.11908404642799743 + 0.*I, 0.049252515556208465 + 0.*I, 0.0101941926218041 + 0.*I, 0.0012279362501921298 + 0.*I, 0.0000990351907814713 + 0.*I, 0.00005448849218492314 + 0.*I, 0.00033374260379748227 + 0.*I, 3.2439666064476573*^-6 + 0.*I, 0.00003900033538339898 + 0.*I, 1.6221447962649906*^-6 + 0.*I, 0.00008839817278172292 + 0.*I, 7.471635399269871*^-6 + 0.*I, 0.000010734799782419202 + 0.*I, 1.1800701971154126*^-6 + 0.*I, 1.6553320936196772*^-7 + 0.*I, 5.409162007197211*^-8 + 0.*I, 6.666001084454366*^-9 + 0.*I, 5.101918887362445*^-10 + 0.*I, 2.3203661214665772*^-11 + 0.*I, 4.019007349143067*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.07050927075700208 + 0.*I, 0.0694950909973846 + 0.*I, 0.05848214325760993 + 0.*I, 0.2631304247358024 + 0.*I, 0.02391758483919482 + 0.*I, 0.11932427672980418 + 0.*I, 0.05028026429660937 + 0.*I, 0.010553023119608264 + 0.*I, 0.0012878428445883827 + 0.*I, 0.00009637933799933052 + 0.*I, 0.000046813323995031915 + 0.*I, 0.00034176486798376265 + 0.*I, 0.000010749954193478573 + 0.*I, 0.0000453431648006486 + 0.*I, 5.540877401344347*^-6 + 0.*I, 0.00009040077659783209 + 0.*I, 6.606564384448177*^-6 + 0.*I, 0.000010958306995156875 + 0.*I, 1.2315342079460836*^-6 + 0.*I, 1.7466439405922074*^-7 + 0.*I, 5.7903992711771934*^-8 + 0.*I, 7.224598697064267*^-9 + 0.*I, 5.597966534764964*^-10 + 0.*I, 2.6201263381153698*^-11 + 0.*I, 3.996802888650564*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.417888360170764*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I, 5.395683899678261*^-12 + 0.*I}
{0.07020469474159352 + 0.*I, 0.06813558789660057 + 0.*I, 0.06285979985720669 + 0.*I, 0.2639059492853813 + 0.*I, 0.019700299220803963 + 0.*I, 0.11951539655239429 + 0.*I, 0.05131262703619299 + 0.*I, 0.010920657118784762 + 0.*I, 0.001350154059398534 + 0.*I, 0.00009326794101482962 + 0.*I, 0.000038687238612666874 + 0.*I, 0.00034963812880484113 + 0.*I, 0.00001832528380152354 + 0.*I, 0.00005180388440439998 + 0.*I, 9.492035601965655*^-6 + 0.*I, 0.00009235642159932667 + 0.*I, 5.695104787761807*^-6 + 0.*I, 0.000011178726810889829 + 0.*I, 1.2845753794010761*^-6 + 0.*I, 1.842173968924499*^-7 + 0.*I, 6.195461921265633*^-8 + 0.*I, 7.826184145187655*^-9 + 0.*I, 6.139977415386966*^-10 + 0.*I, 2.999822612537173*^-11 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I}
{0.06995514677781145 + 0.*I, 0.06683146554919972 + 0.*I, 0.06716056597659836 + 0.*I, 0.26455074043580945 + 0.*I, 0.015462216320805135 + 0.*I, 0.11965684207859707 + 0.*I, 0.052349104982396547 + 0.*I, 0.011297168279988945 + 0.*I, 0.0014149418007924908 + 0.*I, 0.00008967243740887199 + 0.*I, 0.00003010054301366694 + 0.*I, 0.00035734814940457943 + 0.*I, 0.000025957426807998733 + 0.*I, 0.00005837393619589904 + 0.*I, 0.000013468932613669438 + 0.*I, 0.0000942612481846794 + 0.*I, 4.736740999433664*^-6 + 0.*I, 0.000011395579191386675 + 0.*I, 1.3392057907068988*^-6 + 0.*I, 1.9420660635205422*^-7 + 0.*I, 6.625640036617142*^-8 + 0.*I, 8.47300007933427*^-9 + 0.*I, 6.7319483321171*^-10 + 0.*I, 3.3617553185649747*^-11 + 0.*I, 3.419486915845482*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.195843755245733*^-12 + 0.*I, 4.9960036108132044*^-12 + 0.*I, 5.2180482157382365*^-12 + 0.*I, 5.018208071305708*^-12 + 0.*I}
