{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.004071898425195287 + 0.*I, 0.0070652793067838005 + 0.*I, 0.03302327873699884 + 0.*I, 0.015622166321005437 + 0.*I, 0.03945812822618855 + 0.*I, 0.0563314185971997 + 0.*I, 0.06901076295420251 + 0.*I, 0.14683692669699158 + 0.*I, 0.0002807040174079845 + 0.*I, 0.12246499363159913 + 0.*I, 0.11575590275438864 + 0.*I, 0.0519206084406143 + 0.*I, 0.1843423882921913 + 0.*I, 0.17516770882179958 + 0.*I, 0.0496876388101919 + 0.*I, 0.010103823304796757 + 0.*I, 0.02611470926439097 + 0.*I, 0.038186211926993785 + 0.*I, 0.04103131288641926 + 0.*I, 0.03111501295118835 + 0.*I, 0.01752726826660389 + 0.*I, 0.007726745544411883 + 0.*I, 0.0027717878985811244 + 0.*I, 0.0008324211040022789 + 0.*I, 0.0002137610711994142 + 0.*I, 0.00004771032537931319 + 0.*I, 9.368344588978061*^-6 + 0.*I, 1.6443381989361685*^-6 + 0.*I, 2.4905180140422095*^-7 + 0.*I, 4.592641822398492*^-8 + 0.*I}
{0.004065410869191766 + 0.*I, 0.00699324722079897 + 0.*I, 0.03254036222120061 + 0.*I, 0.01438601610319612 + 0.*I, 0.03699411699098487 + 0.*I, 0.059194512747406954 + 0.*I, 0.07049787989801272 + 0.*I, 0.14462204250780264 + 0.*I, 0.005315706505393259 + 0.*I, 0.12481303229059383 + 0.*I, 0.11259874112778957 + 0.*I, 0.056095225606811475 + 0.*I, 0.18175951927239534 + 0.*I, 0.17708215593639223 + 0.*I, 0.05154522528061368 + 0.*I, 0.009624869477597997 + 0.*I, 0.025929483334397044 + 0.*I, 0.038026357983200754 + 0.*I, 0.041105434639399085 + 0.*I, 0.03136303604021062 + 0.*I, 0.017763033492990132 + 0.*I, 0.007868138010014293 + 0.*I, 0.002834624733005775 + 0.*I, 0.0008546387516128463 + 0.*I, 0.00022026985360135143 + 0.*I, 0.00004933293220599211 + 0.*I, 9.71879039468604*^-6 + 0.*I, 1.7113130024171141*^-6 + 0.*I, 2.599335857667029*^-7 + 0.*I, 4.811500087242849*^-8 + 0.*I}
{0.004054384448992644 + 0.*I, 0.0069040173497958435 + 0.*I, 0.032025241350996936 + 0.*I, 0.013113401648001677 + 0.*I, 0.034522211716381264 + 0.*I, 0.06199573683440818 + 0.*I, 0.07184655822760622 + 0.*I, 0.14227177822441206 + 0.*I, 0.010350072581788439 + 0.*I, 0.12701285542060514 + 0.*I, 0.10933035195159758 + 0.*I, 0.060194282124981235 + 0.*I, 0.1790869877066115 + 0.*I, 0.17895203518818462 + 0.*I, 0.053428864477611526 + 0.*I, 0.009129446642996976 + 0.*I, 0.02574465808118376 + 0.*I, 0.037864453644598235 + 0.*I, 0.04117503147260671 + 0.*I, 0.031609501359408654 + 0.*I, 0.018000097935200188 + 0.*I, 0.008011337251812023 + 0.*I, 0.002898616860402825 + 0.*I, 0.000877370460594662 + 0.*I, 0.00022695678798534405 + 0.*I, 0.000051006263612762837 + 0.*I, 0.000010081464818512131 + 0.*I, 1.7808596153301437*^-6 + 0.*I, 2.7126638713070866*^-7 + 0.*I, 5.040279305035256*^-8 + 0.*I}
{0.004038860469601779 + 0.*I, 0.006797862532192945 + 0.*I, 0.03147885714280818 + 0.*I, 0.011806499180400111 + 0.*I, 0.03204592595280609 + 0.*I, 0.06473146960999099 + 0.*I, 0.07305572610698531 + 0.*I, 0.13978957391920235 + 0.*I, 0.015378054849990443 + 0.*I, 0.12906219831279042 + 0.*I, 0.10595415950158671 + 0.*I, 0.0642144330214034 + 0.*I, 0.17632603975241692 + 0.*I, 0.18077560359179848 + 0.*I, 0.05533803848480901 + 0.*I, 0.008617100074403973 + 0.*I, 0.0255601145656037 + 0.*I, 0.037700596015999295 + 0.*I, 0.04124009682320296 + 0.*I, 0.03185434169199475 + 0.*I, 0.018238428652805897 + 0.*I, 0.00815634789559372 + 0.*I, 0.002963778394993177 + 0.*I, 0.0009006258004040646 + 0.*I, 0.0002338261001932907 + 0.*I, 0.000052731747590684115 + 0.*I, 0.000010456760990429359 + 0.*I, 1.8530709855468788*^-6 + 0.*I, 2.8306799126909254*^-7 + 0.*I, 5.279459092122352*^-8 + 0.*I}
{0.004018886963996771 + 0.*I, 0.006675079728402089 + 0.*I, 0.03090219215060586 + 0.*I, 0.01046752237419124 + 0.*I, 0.029568760478215775 + 0.*I, 0.06739819798260438 + 0.*I, 0.07412449964478984 + 0.*I, 0.13717902180319097 + 0.*I, 0.020393924218620185 + 0.*I, 0.1309589614916007 + 0.*I, 0.10247369725779887 + 0.*I, 0.06815238981878746 + 0.*I, 0.1734780025876015 + 0.*I, 0.1825511299798022 + 0.*I, 0.05727219760018887 + 0.*I, 0.008087378245003052 + 0.*I, 0.025375725691811898 + 0.*I, 0.03753488184259358 + 0.*I, 0.04130062638740828 + 0.*I, 0.03209748996220175 + 0.*I, 0.018477991845400336 + 0.*I, 0.008303174106805145 + 0.*I, 0.0030301234408058875 + 0.*I, 0.0009244144528075539 + 0.*I, 0.00024088209680250827 + 0.*I, 0.00005451084721386224 + 0.*I, 0.000010845084008614949 + 0.*I, 1.928042792087581*^-6 + 0.*I, 2.95356983315287*^-7 + 0.*I, 5.529539048865218*^-8 + 0.*I}
{0.003994518575400896 + 0.*I, 0.006535989416178723 + 0.*I, 0.030296268733587265 + 0.*I, 0.009098718881594971 + 0.*I, 0.027094198369792544 + 0.*I, 0.06999252135480027 + 0.*I, 0.07505218335199793 + 0.*I, 0.1344438613471999 + 0.*I, 0.025391976617794576 + 0.*I, 0.1327012130658112 + 0.*I, 0.09889260457540684 + 0.*I, 0.07200492393859559 + 0.*I, 0.17054428394081 + 0.*I, 0.184276896666602 + 0.*I, 0.059230760269213256 + 0.*I, 0.0075398333596155 + 0.*I, 0.025191356168807747 + 0.*I, 0.03736740737600997 + 0.*I, 0.0413566181298064 + 0.*I, 0.0323388792726087 + 0.*I, 0.0187187528574162 + 0.*I, 0.008451819578403354 + 0.*I, 0.0030976660855941422 + 0.*I, 0.0009487462129920134 + 0.*I, 0.0002481291640155092 + 0.*I, 0.00005634505981788607 + 0.*I, 0.000011246849185297949 + 0.*I, 2.0058734007122325*^-6 + 0.*I, 3.081521926517894*^-7 + 0.*I, 5.790978807596048*^-8 + 0.*I}
{0.0039658164294076315 + 0.*I, 0.00638093495259895 + 0.*I, 0.02966214727480044 + 0.*I, 0.007702366834405617 + 0.*I, 0.024625700123204197 + 0.*I, 0.07251115578659206 + 0.*I, 0.07583827035000379 + 0.*I, 0.1315879742288084 + 0.*I, 0.030366539675008578 + 0.*I, 0.13428719089381147 + 0.*I, 0.09521462323700548 + 0.*I, 0.07576887006079946 + 0.*I, 0.16752637154120453 + 0.*I, 0.18595120111979394 + 0.*I, 0.061213113044189534 + 0.*I, 0.006974021893402238 + 0.*I, 0.02500686248161355 + 0.*I, 0.03719826823580519 + 0.*I, 0.04140807229540133 + 0.*I, 0.03257844294279888 + 0.*I, 0.018960676182211422 + 0.*I, 0.00860228752339598 + 0.*I, 0.003166420395195324 + 0.*I, 0.0009736309880103988 + 0.*I, 0.00025557177121271485 + 0.*I, 0.00005823591959774888 + 0.*I, 0.00001166248440043205 + 0.*I, 2.086665396028309*^-6 + 0.*I, 3.2147320361275433*^-7 + 0.*I, 6.064220237078645*^-8 + 0.*I}
{0.003932847997978328 + 0.*I, 0.006210281901020132 + 0.*I, 0.02900092435138557 + 0.*I, 0.006280771321787171 + 0.*I, 0.022166698830994314 + 0.*I, 0.07495093798139951 + 0.*I, 0.07648244233020575 + 0.*I, 0.12861537911119658 + 0.*I, 0.03531197935480179 + 0.*I, 0.13571530456359948 + 0.*I, 0.09144359388200131 + 0.*I, 0.07944112944420213 + 0.*I, 0.1644258324837944 + 0.*I, 0.18757235763959826 + 0.*I, 0.06321861057640989 + 0.*I, 0.006389505135606655 + 0.*I, 0.024822092867982096 + 0.*I, 0.037027559273616895 + 0.*I, 0.04145499141499087 + 0.*I, 0.03281611454919454 + 0.*I, 0.019203725464600477 + 0.*I, 0.008754580661984868 + 0.*I, 0.003236400409600826 + 0.*I, 0.000999078797203623 + 0.*I, 0.0002632144699976635 + 0.*I, 0.00006018499698612346 + 0.*I, 0.000012092429191312705 + 0.*I, 2.170522206412784*^-6 + 0.*I, 3.353398003724806*^-7 + 0.*I, 6.349778480796432*^-8 + 0.*I}
{0.0038956869536033167 + 0.*I, 0.006024417333816423 + 0.*I, 0.02831373086500389 + 0.*I, 0.004836260843399387 + 0.*I, 0.01972059542139082 + 0.*I, 0.07730882908800753 + 0.*I, 0.07698456926379382 + 0.*I, 0.1255302262612057 + 0.*I, 0.0402227065432026 + 0.*I, 0.13698413718061797 + 0.*I, 0.08758345232198206 + 0.*I, 0.08301867319659983 + 0.*I, 0.16124431251680618 + 0.*I, 0.1891386990399813 + 0.*I, 0.06524657563620195 + 0.*I, 0.00578584974040286 + 0.*I, 0.02463688730578451 + 0.*I, 0.03685537443118836 + 0.*I, 0.04149738031120621 + 0.*I, 0.03305182796460305 + 0.*I, 0.019447863510002605 + 0.*I, 0.008908701214394023 + 0.*I, 0.0033076201347848064 + 0.*I, 0.0010250997712013543 + 0.*I, 0.00027106189741665787 + 0.*I, 0.00006219390118467061 + 0.*I, 0.000012537137394907916 + 0.*I, 2.2575541880343053*^-6 + 0.*I, 3.4977420959592115*^-7 + 0.*I, 6.648241956952461*^-8 + 0.*I}
{0.0038544130145812265 + 0.*I, 0.005823749104405529 + 0.*I, 0.027601730127990724 + 0.*I, 0.003371183752798324 + 0.*I, 0.01729075396781354 + 0.*I, 0.07958191831598517 + 0.*I, 0.07734470886640032 + 0.*I, 0.12233679201159033 + 0.*I, 0.04509318357679427 + 0.*I, 0.13809244696418865 + 0.*I, 0.08363822574160018 + 0.*I, 0.08649854549580561 + 0.*I, 0.15798353524418832 + 0.*I, 0.19064857833559493 + 0.*I, 0.06729629916499835 + 0.*I, 0.005162628278987392 + 0.*I, 0.024451077505793783 + 0.*I, 0.03668180659919252 + 0.*I, 0.0415352461009988 + 0.*I, 0.03328551739760766 + 0.*I, 0.01969305228499696 + 0.*I, 0.009064650887191661 + 0.*I, 0.0033800935387962028 + 0.*I, 0.0010517041516111547 + 0.*I, 0.00027911877460429224 + 0.*I, 0.00006426427920924738 + 0.*I, 0.000012997073794984717 + 0.*I, 2.347872607444401*^-6 + 0.*I, 3.647971924536365*^-7 + 0.*I, 6.960099163677569*^-8 + 0.*I}
{0.0038091117843919164 + 0.*I, 0.005608705091009193 + 0.*I, 0.02686611591560251 + 0.*I, 0.0018879046875808216 + 0.*I, 0.014880497073788137 + 0.*I, 0.08176742636019085 + 0.*I, 0.07756310581501502 + 0.*I, 0.1190394730805844 + 0.*I, 0.04991793070641126 + 0.*I, 0.13903916864701496 + 0.*I, 0.07961202879438468 + 0.*I, 0.08987786675640486 + 0.*I, 0.15464530124900122 + 0.*I, 0.19210037043038145 + 0.*I, 0.06936704035780396 + 0.*I, 0.004519419800597113 + 0.*I, 0.024264486916614203 + 0.*I, 0.036506947474190816 + 0.*I, 0.04156859819779424 + 0.*I, 0.033517117432402266 + 0.*I, 0.019939252927203558 + 0.*I, 0.009222430866406839 + 0.*I, 0.0034538345431878175 + 0.*I, 0.0010789022889978739 + 0.*I, 0.0002873899088040588 + 0.*I, 0.00006639781739981032 + 0.*I, 0.000013472717608209452 + 0.*I, 2.441594015856197*^-6 + 0.*I, 3.8043259653619543*^-7 + 0.*I, 7.285998471218136*^-8 + 0.*I}
{0.0037598745777911446 + 0.*I, 0.005379732419208416 + 0.*I, 0.026108110480582702 + 0.*I, 0.0003888010006170007 + 0.*I, 0.012493101339816626 + 0.*I, 0.08386270862639213 + 0.*I, 0.07764019072260542 + 0.*I, 0.11564278074578382 + 0.*I, 0.05469153248198744 + 0.*I, 0.13982341468199436 + 0.*I, 0.07550905958639831 + 0.*I, 0.09315383673740298 + 0.*I, 0.15123148713578338 + 0.*I, 0.19349247380460177 + 0.*I, 0.07145802677701596 + 0.*I, 0.003855810393993409 + 0.*I, 0.024076930734007185 + 0.*I, 0.036330887412017177 + 0.*I, 0.041597448306007756 + 0.*I, 0.03374656306840418 + 0.*I, 0.020186425749191272 + 0.*I, 0.009382041804184562 + 0.*I, 0.0035288570177982592 + 0.*I, 0.0011067046431945113 + 0.*I, 0.00029588019341275645 + 0.*I, 0.00006859624079869064 + 0.*I, 0.000013964560396928505 + 0.*I, 2.5388370072931825*^-6 + 0.*I, 3.9670238205502534*^-7 + 0.*I, 7.626461684395737*^-8 + 0.*I}
{0.003706798247193888 + 0.*I, 0.005137296651591684 + 0.*I, 0.025328962543014203 + 0.*I, 0.0011237408165998275 + 0.*I, 0.010131792921019846 + 0.*I, 0.08586525826479453 + 0.*I, 0.07757657886560133 + 0.*I, 0.11215133489499429 + 0.*I, 0.05940864406579483 + 0.*I, 0.1404444762431956 + 0.*I, 0.07133359557121022 + 0.*I, 0.09632373759178581 + 0.*I, 0.14774404448680833 + 0.*I, 0.19482331219919935 + 0.*I, 0.07356845449579819 + 0.*I, 0.0031713937557853455 + 0.*I, 0.023888215926604058 + 0.*I, 0.03615371528660205 + 0.*I, 0.0416218104245969 + 0.*I, 0.03397378976339738 + 0.*I, 0.02043453024960229 + 0.*I, 0.009543483812990416 + 0.*I, 0.0036051747760001977 + 0.*I, 0.0011351217829913551 + 0.*I, 0.00030459461060061704 + 0.*I, 0.00007086131699196586 + 0.*I, 0.000014473109599677516 + 0.*I, 2.6397260155519575*^-6 + 0.*I, 4.136321951619948*^-7 + 0.*I, 7.982159377917242*^-8 + 0.*I}
{0.0036499849936033617 + 0.*I, 0.004881880965190711 + 0.*I, 0.024529945244400334 + 0.*I, 0.002647328693994311 + 0.*I, 0.007799743172798301 + 0.*I, 0.08777270899220647 + 0.*I, 0.07737306868000893 + 0.*I, 0.10856985794420738 + 0.*I, 0.06406399744500746 + 0.*I, 0.14090182403621032 + 0.*I, 0.06708998933440125 + 0.*I, 0.0993849368458033 + 0.*I, 0.14418499874460092 + 0.*I, 0.19609133630078546 + 0.*I, 0.07569748827900293 + 0.*I, 0.0024657717576204168 + 0.*I, 0.02369814126059744 + 0.*I, 0.03597551833780521 + 0.*I, 0.04164170083360563 + 0.*I, 0.03419873346981461 + 0.*I, 0.02068352511641614 + 0.*I, 0.009706756451199894 + 0.*I, 0.003682801564997007 + 0.*I, 0.00116416438220579 + 0.*I, 0.00031353823020108257 + 0.*I, 0.00007319485280099514 + 0.*I, 0.000014998884401151715 + 0.*I, 2.7443880057376195*^-6 + 0.*I, 4.312463941502642*^-7 + 0.*I, 8.353762126489529*^-8 + 0.*I}
{0.0035895421743870064 + 0.*I, 0.004613985298007607 + 0.*I, 0.023712354083782475 + 0.*I, 0.004179568537798772 + 0.*I, 0.005500064403007876 + 0.*I, 0.08958283771480781 + 0.*I, 0.07703064001280957 + 0.*I, 0.10490316864519844 + 0.*I, 0.068652407557801 + 0.*I, 0.1411951088980068 + 0.*I, 0.06278266429400325 + 0.*I, 0.10233489031421517 + 0.*I, 0.14055644800901046 + 0.*I, 0.1972950254160111 + 0.*I, 0.07784426178920612 + 0.*I, 0.0017385550203918854 + 0.*I, 0.02350649734319532 + 0.*I, 0.035796382026198614 + 0.*I, 0.04165713809058946 + 0.*I, 0.03442133067819154 + 0.*I, 0.02093336823918435 + 0.*I, 0.009871858716992143 + 0.*I, 0.003761751061204244 + 0.*I, 0.0011938432227909246 + 0.*I, 0.00032271621099866366 + 0.*I, 0.00007559869821260891 + 0.*I, 0.00001554241979562221 + 0.*I, 2.8529542062116775*^-6 + 0.*I, 4.4957100264753086*^-7 + 0.*I, 8.741838364301203*^-8 + 0.*I}
{0.0035255821070112603 + 0.*I, 0.004334125480198736 + 0.*I, 0.022877504829610373 + 0.*I, 0.005718067767812585 + 0.*I, 0.0032358057245884812 + 0.*I, 0.09129356693999835 + 0.*I, 0.07655045214340905 + 0.*I, 0.10115617578518865 + 0.*I, 0.07316877830840784 + 0.*I, 0.14132416220120625 + 0.*I, 0.058416110312586866 + 0.*I, 0.1051711449407966 + 0.*I, 0.136860561755392 + 0.*I, 0.19843288914420665 + 0.*I, 0.08000787783020158 + 0.*I, 0.0009893634868030077 + 0.*I, 0.023313066668806393 + 0.*I, 0.03561638988560656 + 0.*I, 0.041668143017803416 + 0.*I, 0.034641518458000675 + 0.*I, 0.021184016717001878 + 0.*I, 0.010038789037003506 + 0.*I, 0.0038420368631886252 + 0.*I, 0.0012241691902170615 + 0.*I, 0.00033213380341567955 + 0.*I, 0.00007807474580179274 + 0.*I, 0.000016104265609939716 + 0.*I, 2.9655607969303333*^-6 + 0.*I, 4.6863319891343746*^-7 + 0.*I, 9.147160806577405*^-8 + 0.*I}
{0.0034582218601864056 + 0.*I, 0.004042832343986725 + 0.*I, 0.022026731414803713 + 0.*I, 0.007260438833212035 + 0.*I, 0.0010099490236115118 + 0.*I, 0.09290296697839208 + 0.*I, 0.07593384157220663 + 0.*I, 0.09733387178398889 + 0.*I, 0.07760810847561306 + 0.*I, 0.1412889960508146 + 0.*I, 0.05399487922179702 + 0.*I, 0.10789134156621305 + 0.*I, 0.13309957947440498 + 0.*I, 0.19950346903601093 + 0.*I, 0.08218740862000473 + 0.*I, 0.00021782699879402403 + 0.*I, 0.023117623679391745 + 0.*I, 0.03543562337160466 + 0.*I, 0.0416747386913885 + 0.*I, 0.03485923449779716 + 0.*I, 0.021435426868410268 + 0.*I, 0.01020754525820067 + 0.*I, 0.003923672485184327 + 0.*I, 0.0012551532741822413 + 0.*I, 0.00034179634840203477 + 0.*I, 0.00008062493201954624 + 0.*I, 0.00001668498679219255 + 0.*I, 3.0823475993813076*^-6 + 0.*I, 4.88460805136981*^-7 + 0.*I, 9.570479964082779*^-8 + 0.*I}
{0.00338758304441189 + 0.*I, 0.0037406508196058397 + 0.*I, 0.021161383815804236 + 0.*I, 0.008804302697584811 + 0.*I, 0.0011745949626051912 + 0.*I, 0.09440925793100519 + 0.*I, 0.07518231958481003 + 0.*I, 0.09344132620079384 + 0.*I, 0.0819654975004136 + 0.*I, 0.14108980328160214 + 0.*I, 0.04952358026939497 + 0.*I, 0.11049321761298359 + 0.*I, 0.12927580923280946 + 0.*I, 0.20050534024820268 + 0.*I, 0.08438189610160407 + 0.*I, 0.000576414128206082 + 0.*I, 0.022919934831011624 + 0.*I, 0.03525416171201723 + 0.*I, 0.04167695042358588 + 0.*I, 0.035074417145586345 + 0.*I, 0.021687554241589527 + 0.*I, 0.010378124636600816 + 0.*I, 0.004006671349388037 + 0.*I, 0.0012868065673909967 + 0.*I, 0.00035170927819017095 + 0.*I, 0.00008325123739272301 + 0.*I, 0.000017285164211067183 + 0.*I, 3.2034594088514727*^-6 + 0.*I, 5.090829979792488*^-7 + 0.*I, 1.0012519702229383*^-7 + 0.*I}
{0.003313791593217985 + 0.*I, 0.0034281390119961235 + 0.*I, 0.020282825920392433 + 0.*I, 0.010347292298384938 + 0.*I, 0.003314990441793953 + 0.*I, 0.09581081146199377 + 0.*I, 0.07429756958918787 + 0.*I, 0.08948367915959655 + 0.*I, 0.08623615114899952 + 0.*I, 0.14072695724700604 + 0.*I, 0.04500687549440219 + 0.*I, 0.11297460969139642 + 0.*I, 0.12539162615579083 + 0.*I, 0.20143711317961446 + 0.*I, 0.08659035227920332 + 0.*I, 0.0013937085268089788 + 0.*I, 0.02271975867160769 + 0.*I, 0.03507208175739241 + 0.*I, 0.04167480574619465 + 0.*I, 0.035287005450812536 + 0.*I, 0.021940353625615753 + 0.*I, 0.010550523828989355 + 0.*I, 0.004091046778409435 + 0.*I, 0.0013191402626011597 + 0.*I, 0.00036187811900401096 + 0.*I, 0.00008595568761204932 + 0.*I, 0.00001790539398971447 + 0.*I, 3.3290453949064162*^-6 + 0.*I, 5.305297978708268*^-7 + 0.*I, 1.0474119349623835*^-7 + 0.*I}
{0.003236977540410635 + 0.*I, 0.0031058672637973577 + 0.*I, 0.01939243338759944 + 0.*I, 0.011887055964598936 + 0.*I, 0.005408480238000557 + 0.*I, 0.0971061523548089 + 0.*I, 0.07328144423941475 + 0.*I, 0.08546613469579967 + 0.*I, 0.09041538704339658 + 0.*I, 0.14020101140839183 + 0.*I, 0.04044947502739316 + 0.*I, 0.11533345611940417 + 0.*I, 0.12144947083398973 + 0.*I, 0.20229743509960765 + 0.*I, 0.08881175959640776 + 0.*I, 0.0022343932027935054 + 0.*I, 0.022516845928199913 + 0.*I, 0.03488945782961217 + 0.*I, 0.04166833438861151 + 0.*I, 0.03549693920319452 + 0.*I, 0.022193779061385754 + 0.*I, 0.010724738884193563 + 0.*I, 0.004176811988587659 + 0.*I, 0.0013521656520021354 + 0.*I, 0.00037230848839442393 + 0.*I, 0.00008874035319905717 + 0.*I, 0.00001854628819408788 + 0.*I, 3.459258990368142*^-6 + 0.*I, 5.528310031976957*^-7 + 0.*I, 1.0956020535246581*^-7 + 0.*I}
{0.003157274796383725 + 0.*I, 0.00277441720639704 + 0.*I, 0.018491591504399274 + 0.*I, 0.01342126079759698 + 0.*I, 0.007452389332796017 + 0.*I, 0.098293959852791 + 0.*I, 0.07213596233601739 + 0.*I, 0.08139395404460627 + 0.*I, 0.09449864005559584 + 0.*I, 0.13951269871499417 + 0.*I, 0.03585613233298979 + 0.*I, 0.11756779935498951 + 0.*I, 0.11745184765039608 + 0.*I, 0.20308499175358824 + 0.*I, 0.09104507133841368 + 0.*I, 0.0030987929562131815 + 0.*I, 0.02231093960618491 + 0.*I, 0.03470636157218987 + 0.*I, 0.04165756825800227 + 0.*I, 0.035704158977201146 + 0.*I, 0.022447783857004744 + 0.*I, 0.010900765234200804 + 0.*I, 0.0042639800841959286 + 0.*I, 0.0013858941267930192 + 0.*I, 0.0003830061006127039 + 0.*I, 0.00009160735379154518 + 0.*I, 0.000019208477186616335 + 0.*I, 3.5942598008986693*^-6 + 0.*I, 5.760202093085809*^-7 + 0.*I, 1.1459100335287077*^-7 + 0.*I}
{0.003074820911597165 + 0.*I, 0.002434380800409031 + 0.*I, 0.01758169303620605 + 0.*I, 0.014947596001402278 + 0.*I, 0.009444128272395604 + 0.*I, 0.09937306877501052 + 0.*I, 0.0708633055280128 + 0.*I, 0.07727244886261975 + 0.*I, 0.09848146755320197 + 0.*I, 0.13866293078719227 + 0.*I, 0.031231639385387314 + 0.*I, 0.11967578833460558 + 0.*I, 0.11340132303780949 + 0.*I, 0.20379850895939636 + 0.*I, 0.09328921207758523 + 0.*I, 0.003987219810608345 + 0.*I, 0.022101775094407472 + 0.*I, 0.03452286179881359 + 0.*I, 0.04164254141081347 + 0.*I, 0.0359086061680003 + 0.*I, 0.02270232059580213 + 0.*I, 0.011078597685210136 + 0.*I, 0.0043525640474051394 + 0.*I, 0.001420337174207198 + 0.*I, 0.0003939767637906045 + 0.*I, 0.00009455885441322919 + 0.*I, 0.000019892607583393843 + 0.*I, 3.734210407557726*^-6 + 0.*I, 6.001294128310519*^-7 + 0.*I, 1.1984300218870203*^-7 + 0.*I}
{0.0029897568425862886 + 0.*I, 0.0020863593636066824 + 0.*I, 0.01666413608378825 + 0.*I, 0.016463776163599952 + 0.*I, 0.011381196434001596 + 0.*I, 0.10034247041781354 + 0.*I, 0.06946581479920777 + 0.*I, 0.07310697440741087 + 0.*I, 0.10235955449418023 + 0.*I, 0.13765279689179621 + 0.*I, 0.026580821793986686 + 0.*I, 0.12165568071860201 + 0.*I, 0.10930052365860643 + 0.*I, 0.20443675417820553 + 0.*I, 0.0955430781434119 + 0.*I, 0.004899972437799605 + 0.*I, 0.021889080284398513 + 0.*I, 0.034339024342799895 + 0.*I, 0.04162329002579401 + 0.*I, 0.036110223035801255 + 0.*I, 0.022957341154405956 + 0.*I, 0.011258230407795724 + 0.*I, 0.004442576731600313 + 0.*I, 0.0014555063764021272 + 0.*I, 0.0004052263818055124 + 0.*I, 0.00009759706980361216 + 0.*I, 0.00002059934320897128 + 0.*I, 3.8792800083342635*^-6 + 0.*I, 6.251934081547006*^-7 + 0.*I, 1.2532461735048628*^-7 + 0.*I}
{0.002902226713197287 + 0.*I, 0.0017309625933936703 + 0.*I, 0.015740321940804772 + 0.*I, 0.017967544484021047 + 0.*I, 0.013261185149193723 + 0.*I, 0.10120131323381186 + 0.*I, 0.06794598676220787 + 0.*I, 0.06890292267620612 + 0.*I, 0.10612871836599426 + 0.*I, 0.13648356271738216 + 0.*I, 0.0219085338786007 + 0.*I, 0.12350584504139395 + 0.*I, 0.10515213451198768 + 0.*I, 0.2049985380667918 + 0.*I, 0.09780553813119043 + 0.*I, 0.005837335588987359 + 0.*I, 0.021672575696984886 + 0.*I, 0.03415491190781328 + 0.*I, 0.04159985237479625 + 0.*I, 0.03630895274380208 + 0.*I, 0.023212796714999765 + 0.*I, 0.011439656931400146 + 0.*I, 0.0045340308556074405 + 0.*I, 0.0014914134082166799 + 0.*I, 0.0004167609555905117 + 0.*I, 0.00010072426279705839 + 0.*I, 0.000021329366406419584 + 0.*I, 4.0296431969011346*^-6 + 0.*I, 6.512480110743013*^-7 + 0.*I, 1.3104639595695744*^-7 + 0.*I}
{0.0028123775702049163 + 0.*I, 0.0013688075798157229 + 0.*I, 0.014811652961399526 + 0.*I, 0.019456675939011348 + 0.*I, 0.015081780682191239 + 0.*I, 0.10194890329180419 + 0.*I, 0.06630646975560596 + 0.*I, 0.0646657155116026 + 0.*I, 0.10978491395938762 + 0.*I, 0.1351566689488104 + 0.*I, 0.017219653699007686 + 0.*I, 0.12522476275600436 + 0.*I, 0.10095889697161464 + 0.*I, 0.20548271600839832 + 0.*I, 0.10007543344279225 + 0.*I, 0.0067995795280051405 + 0.*I, 0.021451974621800044 + 0.*I, 0.033970583917808383 + 0.*I, 0.041572268787404276 + 0.*I, 0.03650473939880162 + 0.*I, 0.023468637780399426 + 0.*I, 0.011622870133209952 + 0.*I, 0.004626938993190778 + 0.*I, 0.0015280700357944708 + 0.*I, 0.0004285865828013158 + 0.*I, 0.00010394274680969318 + 0.*I, 0.000022083376793879953 + 0.*I, 4.185479207663435*^-6 + 0.*I, 6.783292150203125*^-7 + 0.*I, 1.3701719758785202*^-7 + 0.*I}
