{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.041395372367133976 + 0.*I, 0.00033063138872990727 + 0.*I, 0.08711554537811704 + 0.*I, 0.10598651260236201 + 0.*I, 0.14582583709523797 + 0.*I, 0.07358664407882098 + 0.*I, 0.013854533801893054 + 0.*I, 0.001456434110546967 + 0.*I, 0.0000996087237079557 + 0.*I, 4.8240766850060615*^-6 + 0.*I, 1.7480721992146897*^-7 + 0.*I, 4.9285429071233*^-9 + 0.*I, 1.1132295085758415*^-10 + 0.*I, 2.040034807748725*^-12 + 0.*I, 9.103828801926282*^-15 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I}
{0.03403501071541892 + 0.*I, 0.010507715894749081 + 0.*I, 0.07900444136184402 + 0.*I, 0.11182921140631795 + 0.*I, 0.14421640049724002 + 0.*I, 0.07509188080589202 + 0.*I, 0.01441482168011798 + 0.*I, 0.0015407891266049354 + 0.*I, 0.00010702683797092494 + 0.*I, 5.261317235993879*^-6 + 0.*I, 1.9345076496257716*^-7 + 0.*I, 5.532991953494103*^-9 + 0.*I, 1.2675893668046*^-10 + 0.*I, 2.355005079834882*^-12 + 0.*I, 9.992007221626409*^-15 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I}
{0.02671483643315109 + 0.*I, 0.020652949901838965 + 0.*I, 0.070933735528376 + 0.*I, 0.11751741712568509 + 0.*I, 0.14248818392779994 + 0.*I, 0.07659034489170291 + 0.*I, 0.01499039244264899 + 0.*I, 0.0016291371575429812 + 0.*I, 0.00011492612291696956 + 0.*I, 5.734177562000119*^-6 + 0.*I, 2.1391533699954832*^-7 + 0.*I, 6.206193003954751*^-9 + 0.*I, 1.44204093111*^-10 + 0.*I, 2.7180480088873082*^-12 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 3.108624468950438*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I}
{0.019441211068876085 + 0.*I, 0.030752782454837035 + 0.*I, 0.06291553762507196 + 0.*I, 0.12304536077528805 + 0.*I, 0.14064161434515998 + 0.*I, 0.07808049533892301 + 0.*I, 0.01558134315437598 + 0.*I, 0.0017216175585750282 + 0.*I, 0.00012333282101795184 + 0.*I, 6.245221044975935*^-6 + 0.*I, 2.3636218904332648*^-7 + 0.*I, 6.9553500736674315*^-9 + 0.*I, 1.6389889445633798*^-10 + 0.*I, 3.139044579825167*^-12 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7089441800853816*^-14 + 0.*I}
{0.012220425537977973 + 0.*I, 0.04079381875306997 + 0.*I, 0.05496176211110204 + 0.*I, 0.12840749007126095 + 0.*I, 0.13867726122910495 + 0.*I, 0.07956076539508093 + 0.*I, 0.016187757330177962 + 0.*I, 0.0018183721075499815 + 0.*I, 0.0001322742979510405 + 0.*I, 6.797169714967133*^-6 + 0.*I, 2.6096532101949066*^-7 + 0.*I, 7.788345079973169*^-9 + 0.*I, 1.8610302188193373*^-10 + 0.*I, 3.6159963912041344*^-12 + 0.*I, 3.2085445411667024*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8088642523016457*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I}
{0.005058693411872927 + 0.*I, 0.05076283546766902 + 0.*I, 0.04708411380112698 + 0.*I, 0.13359847655024693 + 0.*I, 0.13659583703067602 + 0.*I, 0.08102956405831097 + 0.*I, 0.016809704381322007 + 0.*I, 0.0019195449325379863 + 0.*I, 0.00014177907376800023 + 0.*I, 7.392912321990685*^-6 + 0.*I, 2.8791239603531693*^-7 + 0.*I, 8.713828991702144*^-9 + 0.*I, 2.1112001036271974*^-10 + 0.*I, 4.162004074714787*^-12 + 0.*I, 3.796962744218035*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.108624468950438*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.108624468950438*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.108624468950438*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.2085445411667024*^-14 + 0.*I}
{0.0020378556800629832 + 0.*I, 0.060646795777609 + 0.*I, 0.039294073855738014 + 0.*I, 0.138613222371707 + 0.*I, 0.1343981974240911 + 0.*I, 0.08248527764416491 + 0.*I, 0.017447239065803033 + 0.*I, 0.0020252824328580443 + 0.*I, 0.00015187685399409287 + 0.*I, 8.035512669035681*^-6 + 0.*I, 3.1740567096871786*^-7 + 0.*I, 9.741253914619108*^-9 + 0.*I, 2.3929502823705207*^-10 + 0.*I, 4.792943819609263*^-12 + 0.*I, 5.5955240441107883*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I}
{0.00906318252840399 + 0.*I, 0.07043286410703908 + 0.*I, 0.031602886135497 + 0.*I, 0.14344686679411797 + 0.*I, 0.13208534135935301 + 0.*I, 0.08392627141195695 + 0.*I, 0.018100400943592995 + 0.*I, 0.0021357331935639707 + 0.*I, 0.0001625985606870106 + 0.*I, 8.72821824704495*^-6 + 0.*I, 3.4966294393257147*^-7 + 0.*I, 1.088094692125452*^-8 + 0.*I, 2.70975020200126*^-10 + 0.*I, 5.5019322431348875*^-12 + 0.*I, 6.60582699651968*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I}
{0.01601134469424303 + 0.*I, 0.08010842054682397 + 0.*I, 0.024021543934914954 + 0.*I, 0.14809479231637698 + 0.*I, 0.12965841091447605 + 0.*I, 0.08535089124934403 + 0.*I, 0.01876921383787 + 0.*I, 0.002251047893240043 + 0.*I, 0.00017397636348603915 + 0.*I, 9.474469275017048*^-6 + 0.*I, 3.8491867893064574*^-7 + 0.*I, 1.2144214966980371*^-8 + 0.*I, 3.065919740308231*^-10 + 0.*I, 6.3209437684008654*^-12 + 0.*I, 8.903988657493755*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I}
{0.02287650272496999 + 0.*I, 0.08966107494404393 + 0.*I, 0.01656077711248305 + 0.*I, 0.152552630476396 + 0.*I, 0.1271186909460701 + 0.*I, 0.08675746541306394 + 0.*I, 0.019453685303013057 + 0.*I, 0.0023713792049010474 + 0.*I, 0.00018604371035901843 + 0.*I, 0.000010277907882993986 + 0.*I, 4.234250239321113*^-7 + 0.*I, 1.3543366983448378*^-8 + 0.*I, 3.4657099412527254*^-10 + 0.*I, 7.238099009043707*^-12 + 0.*I, 1.02917674382752*^-13 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.609024107869118*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.597921877622866*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I}
{0.02965292622882998 + 0.*I, 0.09907868064298507 + 0.*I, 0.009231039631618088 + 0.*I, 0.156816267298828 + 0.*I, 0.12446760853812698 + 0.*I, 0.08814430632451307 + 0.*I, 0.02015380610060091 + 0.*I, 0.0024968816901230757 + 0.*I, 0.00019883535831299867 + 0.*I, 0.000011142387823070974 + 0.*I, 4.6545307297307653*^-7 + 0.*I, 1.5091867977545803*^-8 + 0.*I, 3.914290003237397*^-10 + 0.*I, 8.294032127764694*^-12 + 0.*I, 1.2601031329495527*^-13 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I}
{0.036334999801004964 + 0.*I, 0.10834934786250792 + 0.*I, 0.0020424975276700508 + 0.*I, 0.160881848385079 + 0.*I, 0.12170673224818894 + 0.*I, 0.08950971241784898 + 0.*I, 0.02086954968418808 + 0.*I, 0.002627711685996958 + 0.*I, 0.00021238740364903916 + 0.*I, 0.000012071984308970052 + 0.*I, 5.112940130169718*^-7 + 0.*I, 1.6804367009015664*^-8 + 0.*I, 4.4171799551406816*^-10 + 0.*I, 9.484968366280098*^-12 + 0.*I, 1.4799272918253334*^-13 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4091839634365894*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I}
{0.042917228795119944 + 0.*I, 0.11746145669431707 + 0.*I, 0.004994982685272098 + 0.*I, 0.1647457836386199 + 0.*I, 0.11883777115125803 + 0.*I, 0.09085197003897594 + 0.*I, 0.021600871694058995 + 0.*I, 0.002764027185156004 + 0.*I, 0.0002267373120500293 + 0.*I, 0.000013071004332010359 + 0.*I, 5.612604909721596*^-7 + 0.*I, 1.8696850068167237*^-8 + 0.*I, 4.98047936225987*^-10 + 0.*I, 1.084299317000159*^-11 + 0.*I, 1.7696955012524993*^-13 + 0.*I, 1.8096635301390052*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.3092638912203253*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.398081733190338*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I}
