{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13932844142900416 + 0.*I, 0.08243076407700724 + 0.*I, 0.00701404823999774 + 0.*I, 0.017289331281000745 + 0.*I, 0.017083504684189954 + 0.*I, 0.02432759052000133 + 0.*I, 0.02074497673740794 + 0.*I, 0.0030584174156134125 + 0.*I, 0.07364504571620856 + 0.*I, 0.18400684263339964 + 0.*I, 0.12456687056898731 + 0.*I, 0.08554110210319267 + 0.*I, 0.13132273159519592 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13939333447659522 + 0.*I, 0.0824455920005962 + 0.*I, 0.007009626283996373 + 0.*I, 0.01736726544698808 + 0.*I, 0.017055816854605332 + 0.*I, 0.024091998853004174 + 0.*I, 0.021119886607601224 + 0.*I, 0.0028366853211947434 + 0.*I, 0.07140369055960162 + 0.*I, 0.18311677354818645 + 0.*I, 0.12793252691760681 + 0.*I, 0.08325023671360567 + 0.*I, 0.13102805222060535 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13945527906220614 + 0.*I, 0.08245870928818844 + 0.*I, 0.007005771915605251 + 0.*I, 0.01744301151140881 + 0.*I, 0.01703522947160696 + 0.*I, 0.02385286331239023 + 0.*I, 0.021480997776812675 + 0.*I, 0.0026586475796008813 + 0.*I, 0.06917130390140526 + 0.*I, 0.18216178645960038 + 0.*I, 0.1312729633963894 + 0.*I, 0.0809211748309835 + 0.*I, 0.13065811891199708 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.13951414200739645 + 0.*I, 0.0824699554659969 + 0.*I, 0.007002272106795826 + 0.*I, 0.017516460714595006 + 0.*I, 0.01702148706579365 + 0.*I, 0.023611200452999807 + 0.*I, 0.021827153993614345 + 0.*I, 0.0025235785209964945 + 0.*I, 0.0669497227951954 + 0.*I, 0.1811423891320052 + 0.*I, 0.13458318200338937 + 0.*I, 0.07855296461558581 + 0.*I, 0.1302084563681971 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.1395697944218011 + 0.*I, 0.08247918186539693 + 0.*I, 0.006998929583598712 + 0.*I, 0.01758751428440064 + 0.*I, 0.01701426675000395 + 0.*I, 0.023368005764612402 + 0.*I, 0.022157372603803793 + 0.*I, 0.0024303999158092893 + 0.*I, 0.06474107470260115 + 0.*I, 0.18005904085940383 + 0.*I, 0.13785772967418453 + 0.*I, 0.07614480134638946 + 0.*I, 0.12967455561399 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13962211369359934 + 0.*I, 0.08248625408719956 + 0.*I, 0.0069955658095921525 + 0.*I, 0.017656084464401367 + 0.*I, 0.017013185597392066 + 0.*I, 0.02312423483721293 + 0.*I, 0.02247085931561532 + 0.*I, 0.0023776976827871725 + 0.*I, 0.06254775328979889 + 0.*I, 0.17891215670298163 + 0.*I, 0.14109081795699033 + 0.*I, 0.0736960986595925 + 0.*I, 0.12905199551200844 + 0.*I}
{0.13967098539420245 + 0.*I, 0.0824910542680052 + 0.*I, 0.006992023663193737 + 0.*I, 0.017722095128802632 + 0.*I, 0.017017809206199 + 0.*I, 0.02288078576400121 + 0.*I, 0.022767017899405495 + 0.*I, 0.0023637471851856167 + 0.*I, 0.06037238538798562 + 0.*I, 0.1777021167600035 + 0.*I, 0.14427645505461495 + 0.*I, 0.07120655697259172 + 0.*I, 0.12833656525919057 + 0.*I}
{0.13967098539420245 + 0.*I, 0.0824910542680052 + 0.*I, 0.006992023663193737 + 0.*I, 0.017722095128802632 + 0.*I, 0.017017809206199 + 0.*I, 0.02288078576400121 + 0.*I, 0.022767017899405495 + 0.*I, 0.0023637471851856167 + 0.*I, 0.06037238538798562 + 0.*I, 0.1777021167600035 + 0.*I, 0.14427645505461495 + 0.*I, 0.07120655697259172 + 0.*I, 0.12833656525919057 + 0.*I}
{0.13967098539420245 + 0.*I, 0.0824910542680052 + 0.*I, 0.006992023663193737 + 0.*I, 0.017722095128802632 + 0.*I, 0.017017809206199 + 0.*I, 0.02288078576400121 + 0.*I, 0.022767017899405495 + 0.*I, 0.0023637471851856167 + 0.*I, 0.06037238538798562 + 0.*I, 0.1777021167600035 + 0.*I, 0.14427645505461495 + 0.*I, 0.07120655697259172 + 0.*I, 0.12833656525919057 + 0.*I}
{0.13967098539420245 + 0.*I, 0.0824910542680052 + 0.*I, 0.006992023663193737 + 0.*I, 0.017722095128802632 + 0.*I, 0.017017809206199 + 0.*I, 0.02288078576400121 + 0.*I, 0.022767017899405495 + 0.*I, 0.0023637471851856167 + 0.*I, 0.06037238538798562 + 0.*I, 0.1777021167600035 + 0.*I, 0.14427645505461495 + 0.*I, 0.07120655697259172 + 0.*I, 0.12833656525919057 + 0.*I}
