{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.005634238256613245 + 0.*I, 0.9824918754907985 + 0.*I, 0.9798141131212024 + 0.*I, 0.12845815860940066 + 0.*I, 0.13192220809818966 + 0.*I, 0.004776492649205544 + 0.*I, 0.00007087165680985663 + 0.*I, 5.834086103106984*^-7 + 0.*I, 3.0295987940576197*^-9 + 0.*I, 4.320988011841109*^-11 + 0.*I, 5.440092820663267*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I}
{0.005634238256613245 + 0.*I, 0.9824918754907985 + 0.*I, 0.9798141131212024 + 0.*I, 0.12845815860940066 + 0.*I, 0.13192220809818966 + 0.*I, 0.004776492649205544 + 0.*I, 0.00007087165680985663 + 0.*I, 5.834086103106984*^-7 + 0.*I, 3.0295987940576197*^-9 + 0.*I, 4.320988011841109*^-11 + 0.*I, 5.440092820663267*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I, 5.4600768351065205*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005258020935006158 + 0.*I, 0.9829730270192018 + 0.*I, 0.9797022917171995 + 0.*I, 0.13519913053520669 + 0.*I, 0.13832203245640606 + 0.*I, 0.0053214445595806134 + 0.*I, 0.00008367713699719559 + 0.*I, 7.282050074053359*^-7 + 0.*I, 4.0065950557277574*^-9 + 0.*I, 4.001243780749065*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I, 5.59996493620929*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.005011290156997639 + 0.*I, 0.9829583601777937 + 0.*I, 0.9790213066947829 + 0.*I, 0.1417337169410088 + 0.*I, 0.1446774077864088 + 0.*I, 0.005905453414389861 + 0.*I, 0.00009829048179810229 + 0.*I, 9.03220809256311*^-7 + 0.*I, 5.254419122024957*^-9 + 0.*I, 3.559375016948252*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.73985303731206*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I, 5.7198690228688065*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0048944569909892275 + 0.*I, 0.9824407760279874 + 0.*I, 0.9777617435136057 + 0.*I, 0.14805646138580236 + 0.*I, 0.15098452435320378 + 0.*I, 0.006529411987199474 + 0.*I, 0.00011489368778594412 + 0.*I, 1.1135860011890488*^-6 + 0.*I, 6.837419519456489*^-9 + 0.*I, 2.879918525877656*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I, 5.859757123971576*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.0049049298731951305 + 0.*I, 0.9814235437836051 + 0.*I, 0.9759252828415832 + 0.*I, 0.15416799073780935 + 0.*I, 0.15724195631661167 + 0.*I, 0.007194171623003954 + 0.*I, 0.00013367922160334447 + 0.*I, 1.3650996111280735*^-6 + 0.*I, 8.831801956432628*^-9 + 0.*I, 1.9606538614880268*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.999645225074346*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I, 5.979661210631094*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
{0.005037286100195716 + 0.*I, 0.9799200009326048 + 0.*I, 0.9735244587104176 + 0.*I, 0.1600746586933932 + 0.*I, 0.16345040821399426 + 0.*I, 0.007900552565009988 + 0.*I, 0.00015485013020732907 + 0.*I, 1.6642931921495576*^-6 + 0.*I, 1.1329781557378739*^-8 + 0.*I, 6.994405055138486*^-12 + 0.*I, 6.101785743339862*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I, 6.121769757783113*^-11 + 0.*I}
