{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{8.770739690078244*^-8 + 0.*I, 0.9900201657376096 + 0.*I, 0.9900211291147932 + 0.*I, 2.9847908145086426*^-6 + 0.*I, 2.819776012685793*^-6 + 0.*I, 1.5821007837146794*^-6 + 0.*I, 7.464537876700207*^-7 + 0.*I, 4.6960413335739304*^-8 + 0.*I, 1.314655939665954*^-7 + 0.*I, 2.609285948765306*^-7 + 0.*I, 2.917385943934648*^-7 + 0.*I, 2.3471989976655497*^-8 + 0.*I, 5.982460594619629*^-8 + 0.*I}
{8.770739690078244*^-8 + 0.*I, 0.9900201657376096 + 0.*I, 0.9900211291147932 + 0.*I, 2.9847908145086426*^-6 + 0.*I, 2.819776012685793*^-6 + 0.*I, 1.5821007837146794*^-6 + 0.*I, 7.464537876700207*^-7 + 0.*I, 4.6960413335739304*^-8 + 0.*I, 1.314655939665954*^-7 + 0.*I, 2.609285948765306*^-7 + 0.*I, 2.917385943934648*^-7 + 0.*I, 2.3471989976655497*^-8 + 0.*I, 5.982460594619629*^-8 + 0.*I}
{8.770739690078244*^-8 + 0.*I, 0.9900201657376096 + 0.*I, 0.9900211291147932 + 0.*I, 2.9847908145086426*^-6 + 0.*I, 2.819776012685793*^-6 + 0.*I, 1.5821007837146794*^-6 + 0.*I, 7.464537876700207*^-7 + 0.*I, 4.6960413335739304*^-8 + 0.*I, 1.314655939665954*^-7 + 0.*I, 2.609285948765306*^-7 + 0.*I, 2.917385943934648*^-7 + 0.*I, 2.3471989976655497*^-8 + 0.*I, 5.982460594619629*^-8 + 0.*I}
{8.770739690078244*^-8 + 0.*I, 0.9900201657376096 + 0.*I, 0.9900211291147932 + 0.*I, 2.9847908145086426*^-6 + 0.*I, 2.819776012685793*^-6 + 0.*I, 1.5821007837146794*^-6 + 0.*I, 7.464537876700207*^-7 + 0.*I, 4.6960413335739304*^-8 + 0.*I, 1.314655939665954*^-7 + 0.*I, 2.609285948765306*^-7 + 0.*I, 2.917385943934648*^-7 + 0.*I, 2.3471989976655497*^-8 + 0.*I, 5.982460594619629*^-8 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.4593661834538807*^-7 + 0.*I, 0.9856576478685986 + 0.*I, 0.9856596479136116 + 0.*I, 6.210457392796798*^-6 + 0.*I, 5.833239202779339*^-6 + 0.*I, 3.278747984225561*^-6 + 0.*I, 1.5482487958351498*^-6 + 0.*I, 1.0110539072627492*^-7 + 0.*I, 2.693725908997635*^-7 + 0.*I, 5.383474055431492*^-7 + 0.*I, 6.02817597922245*^-7 + 0.*I, 4.858820004324804*^-8 + 0.*I, 1.2350379243603073*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.92326599091075*^-7 + 0.*I, 0.9805186993117943 + 0.*I, 0.9805224097697852 + 0.*I, 0.000011551301004608662 + 0.*I, 0.000010776362202591374 + 0.*I, 6.069960001298114*^-6 + 0.*I, 2.869067405875114*^-6 + 0.*I, 1.9538879403313558*^-7 + 0.*I, 4.919842089279314*^-7 + 0.*I, 9.914161967078394*^-7 + 0.*I, 1.112088999360994*^-6 + 0.*I, 8.978359028466497*^-8 + 0.*I, 2.2766260005663288*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{1.7579020461511163*^-7 + 0.*I, 0.9746116872386025 + 0.*I, 0.9746180269300021 + 0.*I, 0.000019794072603218638 + 0.*I, 0.00001832370859489174 + 0.*I, 0.000010346034806651971 + 0.*I, 4.8955379972071*^-6 + 0.*I, 3.4890199618331513*^-7 + 0.*I, 8.255921946087597*^-7 + 0.*I, 1.6796310059810637*^-6 + 0.*I, 1.8878338000488661*^-6 + 0.*I, 1.525975895991242*^-7 + 0.*I, 3.862572019175392*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{7.829203951814634*^-9 + 0.*I, 0.9679462570093834 + 0.*I, 0.9679564292790044 + 0.*I, 0.00003186246200215237 + 0.*I, 0.000029240872212454864 + 0.*I, 0.00001655488539586969 + 0.*I, 7.842760396670201*^-6 + 0.*I, 5.86541992753098*^-7 + 0.*I, 1.2978699892585157*^-6 + 0.*I, 2.6692622057122865*^-6 + 0.*I, 3.0068277933475995*^-6 + 0.*I, 2.431737963770609*^-7 + 0.*I, 6.151068050741505*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
{4.4908758933814857*^-7 + 0.*I, 0.9605333271585971 + 0.*I, 0.9605488598023959 + 0.*I, 0.00004882254820426368 + 0.*I, 0.00004437875760210375 + 0.*I, 0.000025200606801334405 + 0.*I, 0.000011953896406069475 + 0.*I, 9.400100031697889*^-7 + 0.*I, 1.936865201557225*^-6 + 0.*I, 4.032348405527686*^-6 + 0.*I, 4.553437202292621*^-6 + 0.*I, 3.680781950066159*^-7 + 0.*I, 9.31855596159048*^-7 + 0.*I}
