{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.02311110879345801 + 0.*I, 0.02486603586628 + 0.*I, 0.06396062548525593 + 0.*I, 0.12402735148574494 + 0.*I, 0.14046848061454797 + 0.*I, 0.07806480362334 + 0.*I, 0.015580436476962944 + 0.*I, 0.0017215805537039717 + 0.*I, 0.000123331684479977 + 0.*I, 6.245193592047115*^-6 + 0.*I, 2.3636168000606972*^-7 + 0.*I, 6.955377052086931*^-9 + 0.*I, 1.6393308932549641*^-10 + 0.*I, 3.1720182036565348*^-12 + 0.*I, 5.60662627435704*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 3.008704396734174*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.298960938811433*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I}
{0.015964075979505995 + 0.*I, 0.034807808862018064 + 0.*I, 0.05598597096194701 + 0.*I, 0.12942477232970392 + 0.*I, 0.138494290478005 + 0.*I, 0.07954390011990096 + 0.*I, 0.01618676734899493 + 0.*I, 0.001818331085578939 + 0.*I, 0.0001322730194559529 + 0.*I, 6.797138396019697*^-6 + 0.*I, 2.6096473104697537*^-7 + 0.*I, 7.78837405679411*^-9 + 0.*I, 1.8613999230865372*^-10 + 0.*I, 3.6529668179241526*^-12 + 0.*I, 6.405986852087153*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 3.297362383136714*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.298960938811433*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.008875826388392016 + 0.*I, 0.04467927008344208 + 0.*I, 0.04808483371569105 + 0.*I, 0.1346516959604399 + 0.*I, 0.13640258552871898 + 0.*I, 0.08101144951791694 + 0.*I, 0.016808624251711035 + 0.*I, 0.001919499495194987 + 0.*I, 0.00014177763688394407 + 0.*I, 7.392876621992173*^-6 + 0.*I, 2.8791171002851*^-7 + 0.*I, 8.713851085140334*^-9 + 0.*I, 2.1115698078943976*^-10 + 0.*I, 4.195976899268317*^-12 + 0.*I, 7.194245199571014*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.199040866595169*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I}
{0.0018524221260749483 + 0.*I, 0.054467528207261966 + 0.*I, 0.040268616349727 + 0.*I, 0.139703006917527 + 0.*I, 0.13419420781179903 + 0.*I, 0.08246583409016404 + 0.*I, 0.017446061449573943 + 0.*I, 0.002025232146219968 + 0.*I, 0.0001518752405399448 + 0.*I, 8.035472009004785*^-6 + 0.*I, 3.1740486794440415*^-7 + 0.*I, 9.741272011254408*^-9 + 0.*I, 2.3932800186088343*^-10 + 0.*I, 4.823919041996304*^-12 + 0.*I, 8.393286066166182*^-14 + 0.*I, 6.106226635438361*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.298960938811433*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.106226635438361*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 3.996802888650563*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I}
{0.005100166085461044 + 0.*I, 0.06415989445797099 + 0.*I, 0.03254848523308196 + 0.*I, 0.14457382513867298 + 0.*I, 0.13187014254893 + 0.*I, 0.0839054148893139 + 0.*I, 0.018099117978714996 + 0.*I, 0.0021356775852039434 + 0.*I, 0.00016259675057694875 + 0.*I, 8.72817199504272*^-6 + 0.*I, 3.4966201700736827*^-7 + 0.*I, 1.0880967016291265*^-8 + 0.*I, 2.71011990626846*^-10 + 0.*I, 5.537015290713043*^-12 + 0.*I, 9.803269307440132*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I}
{0.011976065187548011 + 0.*I, 0.07374389685942206 + 0.*I, 0.024935357380673092 + 0.*I, 0.14925951206480004 + 0.*I, 0.12943151800688701 + 0.*I, 0.08532853342865698 + 0.*I, 0.018767817106630003 + 0.*I, 0.002250986449173986 + 0.*I, 0.0001739743345119393 + 0.*I, 9.474416696964026*^-6 + 0.*I, 3.8491759901670974*^-7 + 0.*I, 1.2144224958987593*^-8 + 0.*I, 3.0662095085176583*^-10 + 0.*I, 6.349032410923882*^-12 + 0.*I, 1.1202150318467828*^-13 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.103828801926282*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I}
{0.01876950592711102 + 0.*I, 0.0832072941493529 + 0.*I, 0.017439887730936965 + 0.*I, 0.15375567640380905 + 0.*I, 0.12687960516544106 + 0.*I, 0.08673351341922497 + 0.*I, 0.019452165798694018 + 0.*I, 0.0023713113663810233 + 0.*I, 0.0001860414380389086 + 0.*I, 0.000010277848183970482 + 0.*I, 4.234237860334389*^-7 + 0.*I, 1.354338197145921*^-8 + 0.*I, 3.4660707637357286*^-10 + 0.*I, 7.274070235041563*^-12 + 0.*I, 1.3400391907225637*^-13 + 0.*I, 3.996802888650563*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 2.69784194983913*^-14 + 0.*I, 3.6970426720017706*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I}
{0.025474828855063022 + 0.*I, 0.092538089341041 + 0.*I, 0.010072456836018982 + 0.*I, 0.15805817954536203 + 0.*I, 0.12421581718413098 + 0.*I, 0.08811866256162802 + 0.*I, 0.020152154192452084 + 0.*I, 0.0024968068501209917 + 0.*I, 0.0001988328156150576 + 0.*I, 0.000011142320089918554 + 0.*I, 4.65451639009018*^-7 + 0.*I, 1.5091871974348692*^-8 + 0.*I, 3.914609747468489*^-10 + 0.*I, 8.325007350151736*^-12 + 0.*I, 1.511013536514838*^-13 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 2.5091040356528538*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I}
{0.03208649017417797 + 0.*I, 0.10172454291664901 + 0.*I, 0.002843158979004001 + 0.*I, 0.16216314061952397 + 0.*I, 0.12144170866753488 + 0.*I, 0.089482274390696 + 0.*I, 0.020867755080854034 + 0.*I, 0.0026276291855429346 + 0.*I, 0.00021238456081007495 + 0.*I, 0.000012071907538047098 + 0.*I, 5.112923660011148*^-7 + 0.*I, 1.680437400342072*^-8 + 0.*I, 4.4175296753934385*^-10 + 0.*I, 9.521050614580416*^-12 + 0.*I, 1.7696955012524993*^-13 + 0.*I, 3.996802888650563*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 2.9087843245179095*^-14 + 0.*I, 3.808064974464286*^-14 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
{0.03859906742989904 + 0.*I, 0.11075518563749896 + 0.*I, 0.00423820926787799 + 0.*I, 0.16606694119282106 + 0.*I, 0.11855897472895405 + 0.*I, 0.09082263017091796 + 0.*I, 0.02159892340517899 + 0.*I, 0.0027639363093689973 + 0.*I, 0.0002267341362779396 + 0.*I, 0.000013070917390001212 + 0.*I, 5.612585920466984*^-7 + 0.*I, 1.869684707056507*^-8 + 0.*I, 4.980799106490963*^-10 + 0.*I, 1.0873968392388632*^-11 + 0.*I, 2.0106138975961582*^-13 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I}
{0.04500726503799401 + 0.*I, 0.11961883095689507 + 0.*I, 0.011162160031015998 + 0.*I, 0.16976622959545304 + 0.*I, 0.11556944985292793 + 0.*I, 0.09213800084065403 + 0.*I, 0.022345595758992975 + 0.*I, 0.002905887682451036 + 0.*I, 0.00024192040338399942 + 0.*I, 0.00001414389884601963 + 0.*I, 6.156857589312281*^-7 + 0.*I, 2.07866920343136*^-8 + 0.*I, 5.611230369240161*^-10 + 0.*I, 1.2409073768537837*^-11 + 0.*I, 2.319255898441952*^-13 + 0.*I, 5.995204332975845*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.397282455352979*^-14 + 0.*I, 3.996802888650563*^-15 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I}
{0.051305919642896984 + 0.*I, 0.12830458702181702 + 0.*I, 0.01791952465635005 + 0.*I, 0.17325792487421296 + 0.*I, 0.11247510655700599 + 0.*I, 0.09342664900286901 + 0.*I, 0.023107689903855033 + 0.*I, 0.0030536441550690348 + 0.*I, 0.0002579836513190159 + 0.*I, 0.000015295654352986965 + 0.*I, 6.749335440536797*^-7 + 0.*I, 2.309282398638146*^-8 + 0.*I, 6.316270839690218*^-10 + 0.*I, 1.414590666826143*^-11 + 0.*I, 2.640110352558622*^-13 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 3.2085445411667024*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 7.105427357601002*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
{0.05749000530107095 + 0.*I, 0.13680186825022497 + 0.*I, 0.024501463751741 + 0.*I, 0.1765392203660919 + 0.*I, 0.10927805385375898 + 0.*I, 0.09468683096014707 + 0.*I, 0.02388510429806201 + 0.*I, 0.0032073678249799893 + 0.*I, 0.00027496562571305283 + 0.*I, 0.000016531250871976155 + 0.*I, 7.393874089656194*^-7 + 0.*I, 2.5635820022351652*^-8 + 0.*I, 7.104169474914101*^-10 + 0.*I, 1.6120105250649885*^-11 + 0.*I, 3.039790641423678*^-13 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.199040866595169*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 3.2085445411667024*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 7.105427357601002*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 8.104628079763641*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 5.995204332975845*^-15 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I}
