t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14,mx_15
0.6900000000000001,-0.9987235310351361,0.06794149669722435,-0.07819018329262936,-0.9911792171162834,-0.9997074668453653,-0.9999264011948975,-0.9999435075544986,-0.9999484290109489,-0.9999590128200981,-0.9999548267296581,-0.9999444018069021,-0.9995273489655193,-0.9785853278282899,0.9704705664588145,-0.9923352102870268,-0.9999806185196608
0.7000000000000001,-0.9980374875387582,0.05020680890690975,-0.06269424150263543,-0.989557974752335,-0.9997266840085405,-0.9999705108505772,-0.9999895224785388,-0.9999718808272845,-0.9999576098331923,-0.9999583731938054,-0.9999390698534641,-0.9994754653053469,-0.9751191265362177,0.9690431802746986,-0.9942678274792631,-0.9999063854745778
0.71,-0.9973302391697395,0.03427433088091839,-0.0491975255776943,-0.9879157539615618,-0.9997605757578777,-0.999964304304325,-0.999962587429284,-0.999972810070385,-0.9999659998827628,-0.9999618126717769,-0.999945545729193,-0.9995033616885466,-0.9716122191209865,0.9672740069910613,-0.9960918166660393,-0.9999663069193561
0.72,-0.9966435562046924,0.02063755499581278,-0.03798189016651552,-0.9860977994828193,-0.999685302637857,-0.999918209098158,-0.9999282691626463,-0.9999483710773844,-0.9999647269371038,-0.999956771461723,-0.9999489076931295,-0.9995068420477798,-0.9680072401404313,0.9651583666877649,-0.997526752413948,-0.9999281241138263
0.73,-0.9959864415263558,0.009729922616230267,-0.029487581012416816,-0.9843908516142541,-0.9997447289075099,-0.9999602318220897,-0.999969269090349,-0.9999548978831337,-0.9999561640078656,-0.9999577763657189,-0.9999379678127982,-0.9994924246719682,-0.9643875689889663,0.962700194339456,-0.9986856804797138,-0.9999436860846879
0.74,-0.99550762775395,0.0017782819233065357,-0.023837449746307686,-0.9825700268537159,-0.9997501404720325,-0.9999812023610868,-0.9999854737403938,-0.99997782416296,-0.9999601861275552,-0.9999614001600186,-0.9999478939667042,-0.9995273637461677,-0.9608286927149257,0.9599119424571342,-0.9994806629365296,-0.99995540674233
0.75,-0.9950992388956068,-0.002848886721308564,-0.02129591000855236,-0.9808140237936984,-0.9997039441047482,-0.999922395216477,-0.9999390535228136,-0.9999642048525009,-0.9999680355103736,-0.9999572120902693,-0.9999551024134626,-0.9995193500514915,-0.957284476953668,0.9568181772723652,-0.9998498909485017,-0.9999209446009003
0.76,-0.9949648844484732,-0.004189994210043954,-0.021872173066204727,-0.9791479153547502,-0.9997623482493079,-0.9999451431777048,-0.9999426028134426,-0.999945225059932,-0.9999614352478056,-0.9999569407253557,-0.9999397631710774,-0.9995509084551438,-0.9539147961229947,0.9534504861456887,-0.9999190500652239,-0.9999760888511162
0.77,-0.9949295791502853,-0.002023284468697937,-0.025586917258711355,-0.9774803212677149,-0.9997536524717029,-0.9999888138594069,-0.999985231255984,-0.9999645789389581,-0.9999550732783685,-0.9999621168281974,-0.9999478689226011,-0.9995539369550904,-0.950658254294269,0.9498517768060908,-0.9994746500464167,-0.9999061248636643
0.78,-0.9951738256496103,0.003404736084716884,-0.032370296504645235,-0.9760055242459542,-0.9997516934960113,-0.9999360083245318,-0.9999650261958273,-0.999977659382023,-0.9999639019535542,-0.9999586471418469,-0.9999601229599266,-0.9995805039466654,-0.9476112201838736,0.9460727287204498,-0.9987976789773849,-0.9999815074863001
