t,C_0_0,C_0_1,C_0_2,C_0_3,C_0_4,C_0_5,C_0_6,C_0_7,C_0_8,C_0_9,C_0_10,C_0_11,C_0_12,C_0_13,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13,C_2_0,C_2_1,C_2_2,C_2_3,C_2_4,C_2_5,C_2_6,C_2_7,C_2_8,C_2_9,C_2_10,C_2_11,C_2_12,C_2_13,C_3_0,C_3_1,C_3_2,C_3_3,C_3_4,C_3_5,C_3_6,C_3_7,C_3_8,C_3_9,C_3_10,C_3_11,C_3_12,C_3_13,C_4_0,C_4_1,C_4_2,C_4_3,C_4_4,C_4_5,C_4_6,C_4_7,C_4_8,C_4_9,C_4_10,C_4_11,C_4_12,C_4_13,C_5_0,C_5_1,C_5_2,C_5_3,C_5_4,C_5_5,C_5_6,C_5_7,C_5_8,C_5_9,C_5_10,C_5_11,C_5_12,C_5_13,C_6_0,C_6_1,C_6_2,C_6_3,C_6_4,C_6_5,C_6_6,C_6_7,C_6_8,C_6_9,C_6_10,C_6_11,C_6_12,C_6_13,C_7_0,C_7_1,C_7_2,C_7_3,C_7_4,C_7_5,C_7_6,C_7_7,C_7_8,C_7_9,C_7_10,C_7_11,C_7_12,C_7_13,C_8_0,C_8_1,C_8_2,C_8_3,C_8_4,C_8_5,C_8_6,C_8_7,C_8_8,C_8_9,C_8_10,C_8_11,C_8_12,C_8_13,C_9_0,C_9_1,C_9_2,C_9_3,C_9_4,C_9_5,C_9_6,C_9_7,C_9_8,C_9_9,C_9_10,C_9_11,C_9_12,C_9_13,C_10_0,C_10_1,C_10_2,C_10_3,C_10_4,C_10_5,C_10_6,C_10_7,C_10_8,C_10_9,C_10_10,C_10_11,C_10_12,C_10_13,C_11_0,C_11_1,C_11_2,C_11_3,C_11_4,C_11_5,C_11_6,C_11_7,C_11_8,C_11_9,C_11_10,C_11_11,C_11_12,C_11_13,C_12_0,C_12_1,C_12_2,C_12_3,C_12_4,C_12_5,C_12_6,C_12_7,C_12_8,C_12_9,C_12_10,C_12_11,C_12_12,C_12_13,C_13_0,C_13_1,C_13_2,C_13_3,C_13_4,C_13_5,C_13_6,C_13_7,C_13_8,C_13_9,C_13_10,C_13_11,C_13_12,C_13_13
33.0,0.0,0.3449815856905654,0.1060636157649535,0.049078939562438945,0.0,0.0,0.0,0.0,0.0019230190333188076,0.0,0.0,0.0,0.0,0.0,0.3449815856905654,0.0,0.44118022672751,0.23938069842454285,0.0,0.05315772591191545,0.09730233281292527,0.02659945942495283,0.013567114939703959,0.0,0.0,0.0,0.0,0.0,0.1060636157649535,0.44118022672751,0.0,0.06863856969320646,0.0,0.0,0.004734006040903512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049078939562438945,0.23938069842454285,0.06863856969320646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029827840814308722,0.0,0.0,0.0,0.05315772591191545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04274412193926524,0.0,0.0,0.0,0.09730233281292527,0.004734006040903512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02659945942495283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020592836770704493,0.0,0.0,0.0019230190333188076,0.013567114939703959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013716505184719369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15479374470890894,0.17875843701799007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15479374470890894,0.0,0.7388192766536609,0.029161488199357655,0.02074951050555151,0.0,0.0,0.0,0.0,0.029827840814308722,0.04274412193926524,0.0,0.020592836770704493,0.013716505184719369,0.17875843701799007,0.7388192766536609,0.0,0.0197302021347961,0.010227308139625899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029161488199357655,0.0197302021347961,0.0,0.017998800421150905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074951050555151,0.010227308139625899,0.017998800421150905,0.0
34.0,0.0,0.22196713130695306,0.08197455554171157,0.0201914342071942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22196713130695306,0.0,0.5395487186063768,0.16245663432129243,0.0,0.048612653722938035,0.11284089399076892,0.006121988454900862,0.0,0.0,0.0,0.0,0.0,0.0,0.08197455554171157,0.5395487186063768,0.0,0.0677237174655586,0.0,0.057681348690216405,0.0039579633761685044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201914342071942,0.16245663432129243,0.0677237174655586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00952787285766147,0.05258906488218541,0.0,0.0,0.048612653722938035,0.057681348690216405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11284089399076892,0.0039579633761685044,0.0,0.0,0.0,0.0,0.010027533793268692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006121988454900862,0.0,0.0,0.0,0.0,0.010027533793268692,0.0,0.0008224016995819136,0.0,0.004701862523589492,0.0794243073249537,0.06308991252053286,0.003426850547272686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008224016995819136,0.0,0.0981503667969983,0.0,0.18526743463744977,0.1304682425617522,0.014997979393497791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981503667969983,0.0,0.2112179293875305,0.21173571832161853,0.2113889076788512,0.024802078225442774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004701862523589492,0.0,0.2112179293875305,0.0,0.3781260836383412,0.33080616860709794,0.03751005683653361,0.0,0.0,0.0,0.0,0.00952787285766147,0.0,0.0,0.0794243073249537,0.18526743463744977,0.21173571832161853,0.3781260836383412,0.0,0.44220076783974693,0.042429176259788204,0.0,0.0,0.0,0.0,0.05258906488218541,0.0,0.0,0.06308991252053286,0.1304682425617522,0.2113889076788512,0.33080616860709794,0.44220076783974693,0.0,0.03799093783322758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003426850547272686,0.014997979393497791,0.024802078225442774,0.03751005683653361,0.042429176259788204,0.03799093783322758,0.0
35.0,0.0,0.1648330776277368,0.029534746738740354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648330776277368,0.0,0.3648248125891359,0.12840475506577417,0.0,0.0,0.0,0.0,0.027983656242165304,0.0,0.0,0.0,0.0,0.0,0.029534746738740354,0.3648248125891359,0.0,0.02094937546567804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12840475506577417,0.02094937546567804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015287493801586227,0.07034145270807707,0.0036345602464912287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880398934483302,0.0005805126874045032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058719573364802,0.24202654609451202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561017006182155,0.0,0.0,0.0,0.027983656242165304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12654286702059594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030579470879284493,0.08461507787265515,0.0,0.0,0.0,0.0,0.0,0.0,0.0015287493801586227,0.0,0.08058719573364802,0.0,0.0,0.030579470879284493,0.0,0.4801032492924439,0.04792357878968001,0.0,0.0,0.0,0.0,0.0,0.07034145270807707,0.00880398934483302,0.24202654609451202,0.1561017006182155,0.12654286702059594,0.08461507787265515,0.4801032492924439,0.0,0.13532871532346757,0.021559681661697812,0.0,0.0,0.0,0.0,0.0036345602464912287,0.0005805126874045032,0.0,0.0,0.0,0.0,0.04792357878968001,0.13532871532346757,0.0,0.03065564531737766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021559681661697812,0.03065564531737766,0.0
36.0,0.0,0.020454791581006115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020454791581006115,0.0,0.5157431578795089,0.15640915585385207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5157431578795089,0.0,0.10977032380471011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15640915585385207,0.10977032380471011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012033572714308043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009573162705147253,0.012440539524906657,0.0,0.0,0.0545179347781492,0.15963131513206458,0.12254725807269617,0.01168601107322964,0.0,0.0,0.0,0.0,0.0,0.009573162705147253,0.0,0.0,0.0,0.0,0.0,0.04458650716605273,0.0018340541763921109,0.0,0.0,0.0,0.0,0.0,0.0,0.012440539524906657,0.0,0.0,0.0,0.0,0.0,0.012943233409608373,0.004685089939918799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030625287926160805,0.009802355259321459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051611412936609695,0.058816784161279785,0.03735514805734241,0.0,0.0,0.0,0.0,0.0,0.0,0.0545179347781492,0.0,0.0,0.0,0.051611412936609695,0.0,0.3445210364696423,0.2585713913758238,0.01855778858241339,0.0,0.0,0.0,0.0,0.0,0.15963131513206458,0.04458650716605273,0.012943233409608373,0.030625287926160805,0.058816784161279785,0.3445210364696423,0.0,0.5442567053787797,0.046140413010820364,0.0,0.0,0.0,0.0,0.012033572714308043,0.12254725807269617,0.0018340541763921109,0.004685089939918799,0.009802355259321459,0.03735514805734241,0.2585713913758238,0.5442567053787797,0.0,0.029607814868658724,0.0,0.0,0.0,0.0,0.0,0.01168601107322964,0.0,0.0,0.0,0.0,0.01855778858241339,0.046140413010820364,0.029607814868658724,0.0
37.0,0.0,0.1170983365257007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170983365257007,0.0,0.26844338532940315,0.1400359148772018,0.012112854252117514,0.05312883323146751,0.1301623069457278,0.0,0.0144113901787465,0.0,0.0,0.0,0.0,0.0,0.0,0.26844338532940315,0.0,0.026812099453730875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400359148772018,0.026812099453730875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012112854252117514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09856327412830473,0.006474741228555181,0.0,0.0,0.05312883323146751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06327402446217206,0.0734556029299561,0.032479064550786946,0.0,0.0,0.1301623069457278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367670972200151,0.07587003245545298,0.0,0.0,0.0,0.0144113901787465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670066337796372,0.011687390953902123,0.07325397453831743,0.02402428571464709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670066337796372,0.0,0.1471343844900464,0.2255773071445633,0.02359065245767421,0.0,0.0,0.0,0.0,0.0,0.0,0.06327402446217206,0.0,0.0367670972200151,0.011687390953902123,0.1471343844900464,0.0,0.5719416970633202,0.10698580044440237,0.0027027901972392753,0.0,0.0,0.0,0.0,0.09856327412830473,0.0734556029299561,0.0,0.07587003245545298,0.07325397453831743,0.2255773071445633,0.5719416970633202,0.0,0.1427574914293823,0.0,0.0,0.0,0.0,0.0,0.006474741228555181,0.032479064550786946,0.0,0.0,0.02402428571464709,0.02359065245767421,0.10698580044440237,0.1427574914293823,0.0,0.03371615618163018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027027901972392753,0.0,0.03371615618163018,0.0
38.0,0.0,0.20870455798083395,0.12415130649373368,0.02395126654944338,0.0,0.0,0.007295142090054092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20870455798083395,0.0,0.5828303148476808,0.19438107242851008,0.0,0.0,0.0069760961293658455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12415130649373368,0.5828303148476808,0.0,0.12307688539043353,0.0,0.0,0.0,0.0,0.017119399766109378,0.0,0.0,0.0,0.0,0.0,0.02395126654944338,0.19438107242851008,0.12307688539043353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013132066247933227,0.006271837823902022,0.0,0.0,0.029953234678372166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988154389131431,0.04218978479570655,0.08009467752525584,0.08987581958958586,0.0,0.007295142090054092,0.0069760961293658455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016106615913255438,0.015093383928475437,0.05129370193751574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018804407087950586,0.014927461103694611,0.0443166499923131,0.0,0.0,0.0,0.017119399766109378,0.0,0.013132066247933227,0.0,0.0,0.0,0.0,0.034428089181114716,0.04478711036014312,0.0714132493857456,0.039471719999621055,0.0,0.0,0.0,0.0,0.0,0.006271837823902022,0.04988154389131431,0.0,0.0,0.034428089181114716,0.0,0.1771160407274067,0.1895367978995433,0.17094961110371398,0.0017056898443063625,0.0,0.0,0.0,0.0,0.0,0.04218978479570655,0.016106615913255438,0.018804407087950586,0.04478711036014312,0.1771160407274067,0.0,0.4243115860734238,0.3451145202734489,0.0234108715790279,0.0,0.0,0.0,0.0,0.0,0.08009467752525584,0.015093383928475437,0.014927461103694611,0.0714132493857456,0.1895367978995433,0.4243115860734238,0.0,0.4668317037013828,0.02781206923404015,0.0,0.0,0.0,0.0,0.029953234678372166,0.08987581958958586,0.05129370193751574,0.0443166499923131,0.039471719999621055,0.17094961110371398,0.3451145202734489,0.4668317037013828,0.0,0.016407180230886328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017056898443063625,0.0234108715790279,0.02781206923404015,0.016407180230886328,0.0
39.0,0.0,0.36511569037088826,0.05455088589697722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36511569037088826,0.0,0.3676654791741989,0.0049421970832113325,0.0,0.06344127032634393,0.0,0.0,0.00272328522966514,0.0,0.0,0.0,0.0,0.0,0.05455088589697722,0.3676654791741989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049421970832113325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00989580939177103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18445607754491683,0.0,0.0,0.0,0.06344127032634393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048436457280121616,0.004247065511006988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11563359982221239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019147117237979343,0.15465637370648871,0.0,0.0,0.0,0.00272328522966514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978024857094423,0.009887212375242049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669793683642052,0.003937963498895431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019147117237979343,0.0,0.0,0.0,0.41867109736971386,0.0677743594107312,0.0,0.0,0.0,0.0,0.00989580939177103,0.18445607754491683,0.048436457280121616,0.11563359982221239,0.15465637370648871,0.06978024857094423,0.06669793683642052,0.41867109736971386,0.0,0.3277181694149852,0.0,0.0,0.0,0.0,0.0,0.0,0.004247065511006988,0.0,0.0,0.009887212375242049,0.003937963498895431,0.0677743594107312,0.3277181694149852,0.0,0.034885592691131895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034885592691131895,0.0
40.0,0.0,0.3326654233390579,0.14952643416198821,0.12079076412663262,0.012582974248463979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326654233390579,0.0,0.44508264370893924,0.36917021578195774,0.006322467658416084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14952643416198821,0.44508264370893924,0.0,0.20869808371981693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079076412663262,0.36917021578195774,0.20869808371981693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012582974248463979,0.006322467658416084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013518788462263433,0.07167503291576097,0.02896344850781147,0.030239238257993455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009947261882802774,0.066643031269785,0.09252484150044975,0.06841259800829977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007548437917415184,0.01541827297176432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021892143750223598,0.06496518674398319,0.029911422930750678,0.0,0.0,0.0,0.0,0.0,0.0,0.0013518788462263433,0.009947261882802774,0.0,0.0,0.0,0.12587525557390933,0.10283349088330912,0.08494690027618698,0.0,0.0,0.0,0.0,0.0,0.0,0.07167503291576097,0.066643031269785,0.0,0.021892143750223598,0.12587525557390933,0.0,0.46979235503046246,0.392959094739432,0.04298783581286107,0.0,0.0,0.0,0.0,0.0,0.02896344850781147,0.09252484150044975,0.007548437917415184,0.06496518674398319,0.10283349088330912,0.46979235503046246,0.0,0.4784857222523988,0.043712994059266576,0.0,0.0,0.0,0.0,0.0,0.030239238257993455,0.06841259800829977,0.01541827297176432,0.029911422930750678,0.08494690027618698,0.392959094739432,0.4784857222523988,0.0,0.036286755631221766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04298783581286107,0.043712994059266576,0.036286755631221766,0.0
41.0,0.0,0.42439241697484303,0.0,0.04080608520136375,0.019007761636483357,0.009502256766521354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42439241697484303,0.0,0.05916378104980207,0.18588946764200293,0.07420513661394498,0.0593658115916716,0.0,0.008675206248552565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916378104980207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04080608520136375,0.18588946764200293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019007761636483357,0.07420513661394498,0.0,0.0,0.0,0.009319173868609937,0.0,0.0,0.0,0.0,0.0,0.08197792901089598,0.03777738879811177,0.0,0.009502256766521354,0.0593658115916716,0.0,0.0,0.009319173868609937,0.0,0.0,0.0,0.0,0.0,0.0,0.004237644784038333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339410730662184,0.04770583296627169,0.0,0.0,0.0,0.008675206248552565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043865362414460096,0.04173235608605863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02153124056509457,0.06064181436234485,0.05807771648026247,0.032257454422105473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02153124056509457,0.0,0.23205636290388407,0.2213014530243757,0.09293615832969795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339410730662184,0.043865362414460096,0.06064181436234485,0.23205636290388407,0.0,0.5749461139904742,0.22007640101350323,0.014667316063599658,0.0,0.0,0.0,0.0,0.08197792901089598,0.004237644784038333,0.04770583296627169,0.04173235608605863,0.05807771648026247,0.2213014530243757,0.5749461139904742,0.0,0.27556985251989385,0.0,0.0,0.0,0.0,0.0,0.03777738879811177,0.0,0.0,0.0,0.032257454422105473,0.09293615832969795,0.22007640101350323,0.27556985251989385,0.0,0.019632805631095273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014667316063599658,0.0,0.019632805631095273,0.0
42.0,0.0,0.26366819318126955,0.1825491122876617,0.039564706963822346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26366819318126955,0.0,0.6039275861622317,0.17630241781198194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825491122876617,0.6039275861622317,0.0,0.13187643254747072,0.0,0.0,0.0,0.015981743117744765,0.0,0.0,0.0,0.0,0.0,0.0,0.039564706963822346,0.17630241781198194,0.13187643254747072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008367961676435323,0.0,0.0,0.0,0.0,0.0,0.03479033465291788,0.0,0.0,0.0,0.0,0.0,0.0,0.008367961676435323,0.0,0.0,0.0,0.0,0.0,0.0,0.029128214242300582,0.0014035687245409281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031052470745982694,0.20267716085989895,0.11517401673971299,0.0084090103290899,0.0,0.0,0.015981743117744765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08766330409931566,0.046903665189744925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017511188804191356,0.0,0.11010656148008059,0.09477529219824397,0.0033767619918587755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017511188804191356,0.0,0.0006133529155906902,0.07200602985466134,0.06198011602231707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031052470745982694,0.0,0.0,0.0006133529155906902,0.0,0.32950549434155163,0.1558402178241181,0.006362629316016831,0.0,0.0,0.0,0.0,0.03479033465291788,0.029128214242300582,0.20267716085989895,0.08766330409931566,0.11010656148008059,0.07200602985466134,0.32950549434155163,0.0,0.5409983277168677,0.07840999564894724,0.0,0.0,0.0,0.0,0.0,0.0014035687245409281,0.11517401673971299,0.046903665189744925,0.09477529219824397,0.06198011602231707,0.1558402178241181,0.5409983277168677,0.0,0.043715754261471076,0.0,0.0,0.0,0.0,0.0,0.0,0.0084090103290899,0.0,0.0033767619918587755,0.0,0.006362629316016831,0.07840999564894724,0.043715754261471076,0.0
43.0,0.0,0.2761246961806231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761246961806231,0.0,0.10673546738166773,0.11538448634098585,0.07474120261672021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10673546738166773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538448634098585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07474120261672021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801265335486382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409450603905146,0.14324909555208254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010558495233206431,0.10280572325440036,0.01940912786364979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07481719619344865,0.002241479309708385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012255271378487642,0.002248035394898276,0.1380549896064393,0.005714854219243257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012255271378487642,0.0,0.0618524394101487,0.12784905683357548,0.05665313366228332,0.0,0.0,0.0,0.0,0.0,0.0,0.0409450603905146,0.010558495233206431,0.0,0.002248035394898276,0.0618524394101487,0.0,0.4749889057590775,0.16357785941052613,0.009364087033368341,0.0,0.0,0.0,0.0,0.0801265335486382,0.14324909555208254,0.10280572325440036,0.07481719619344865,0.1380549896064393,0.12784905683357548,0.4749889057590775,0.0,0.3434341604839224,0.026616977880828792,0.0,0.0,0.0,0.0,0.0,0.0,0.01940912786364979,0.002241479309708385,0.005714854219243257,0.05665313366228332,0.16357785941052613,0.3434341604839224,0.0,0.012345850105314426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009364087033368341,0.026616977880828792,0.012345850105314426,0.0
