t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14
0.81,0.19524886162432956,,1.2378025059144566,0.45304777833403,0.29554936320190917,0.22157166164804398,0.18786274860059962,0.18417565986367956,0.17083785970864032,0.09377593600276266,0.030784832060275012,0.13412080199091508,0.18303465014385725,0.18331533006564052,0.1833230955129471
0.8200000000000001,0.2120878114102302,,1.0581693296599906,0.4809998209065819,0.3098808193116184,0.24164096636607693,0.20899522884519184,0.20315136851582957,0.1876135372310239,0.10112745702630449,0.030390378658846053,0.1486211188589433,0.20234609494470393,0.20266809954133358,0.20267069893517653
0.8300000000000001,0.23236851431843591,,1.080761355987441,0.502613033583252,0.32099149893900236,0.2602143449002453,0.2297812421372259,0.2218239710424474,0.20406971911088956,0.10819770529981367,0.029809891725125034,0.16321729202494958,0.22146639814413416,0.22181280771795858,0.2218093233875717
0.84,0.2560372243752603,,1.2636724752368307,0.5180179102341627,0.3289950201777535,0.27710663927346607,0.24995937941298993,0.24000135321238275,0.21998839640355508,0.1149304104144108,0.029075346922012375,0.17776485349766374,0.24018643703161138,0.24054932333527856,0.2405454314332005
0.85,0.28293396804490994,,1.4431183139552346,0.5274895344072122,0.3340913114153555,0.29218141586871,0.26927556751791537,0.25749647165644823,0.23519742332731658,0.12126485649439936,0.028207193633622868,0.19212894174800052,0.2583076427075913,0.25869662499485363,0.258698563027996
0.86,0.31279448866379156,,1.6172936406618121,0.5314509205959448,0.3365725363846065,0.3053742999650577,0.28751082808406386,0.2741528545624463,0.2495569701975125,0.12715007186099453,0.027231384535363043,0.2062004763089437,0.27567317744690967,0.27610204079406536,0.2761099624633699
0.87,0.3452707222351787,,1.7844656098933624,0.5304461420953299,0.336793234299231,0.31667963861495946,0.30447426658636184,0.28983468933929823,0.26295150148312596,0.13255707354553278,0.026176008959859276,0.2198730159541774,0.2921486272839914,0.2926154403427002,0.2926232493760708
0.88,0.37993047983254585,,1.9430130862830586,0.5251020167093852,0.3351330205647185,0.32612379826401805,0.31998413667632075,0.3048369336723375,0.275261393534898,0.13746460600614574,0.025072888156835484,0.23302493346569503,0.3075859154062662,0.30807247366930685,0.30807431402971563
0.89,0.41623957766973324,,2.0914105292944303,0.5161158139759037,0.3319934485635429,0.33376869646476615,0.33388008718376905,0.3190641941173866,0.28636667382421205,0.14184158495159993,0.02394881728914395,0.2455351662155303,0.32182931803722375,0.3223223294969971,0.3223187967109495
0.9,0.4535663531164855,,2.2282191009086656,0.5042511810055527,0.346621763715988,0.3397271047630713,0.3460476259828554,0.3319536228567117,0.296174971253523,0.14565617550009705,0.02282766906534162,0.2572991795642892,0.33474937630877677,0.33525715744264006,0.3352546514696344
0.91,0.49121576300352504,,2.3521339343554843,0.49030465118888844,0.3743607946785759,0.3502107456128564,0.3564124992429629,0.3433991663979792,0.3046234812744894,0.14889436961078423,0.021739154395450322,0.2682206363059482,0.3462515289282575,0.34679420567622515,0.3467981673560712
0.92,0.5284555387782433,,2.462030382486534,0.475059935497428,0.39934405018935665,0.36726043748758075,0.36491977582621565,0.3532984513156033,0.3116571888033157,0.15155594011672596,0.02071622009171026,0.2782058533374272,0.35625901366247986,0.35684359095329204,0.3568528174414413
0.93,0.5645174650580568,,2.5569475522269447,0.45927060925194796,0.421062188082355,0.38238998156750853,0.3715382620911684,0.3615597917089494,0.31722925453325995,0.15363854629609797,0.019783391325838024,0.28717720114609574,0.3647067772465074,0.3653183901024087,0.3653263891485615
0.9400000000000001,0.5986051024929109,,2.6360546248376755,0.4436589588843949,0.4390961583360128,0.39532678142820915,0.37627838041266887,0.36812348697317304,0.3213224512709108,0.1551407247961625,0.018956110884748748,0.2950754238158675,0.3715465984667625,0.37216705202287687,0.3721689293383285
0.9500000000000001,0.62993098336317,,2.6986697384658123,0.42889141968590777,0.4531213523325597,0.4058448032742733,0.37918460451984504,0.3729571467284674,0.3239466788860345,0.15607537598420823,0.01825117218592051,0.3018387816189307,0.376740138194854,0.3773700398153891,0.37736764051737093
0.96,0.6577575186564806,,2.744300927934031,0.41553999393082847,0.4628966495167178,0.41375085559012764,0.3805692908645899,0.37603465285854204,0.3251123443024636,0.15646304790723653,0.01768787901937025,0.3073970253044405,0.3802517604144258,0.3809082530911897,0.38090820885019266
0.97,0.6814115756319344,,2.7726379033302004,0.40406945002735345,0.46827276732062,0.41889200601007553,0.3847523779762498,0.37733807677022047,0.32482655990793435,0.15631276990452356,0.01727824634397628,0.31169737804789494,0.38206512044780505,0.38275883211684425,0.3827656190015988
0.98,0.7002883066318538,,2.783511625204315,0.394845828759049,0.4692107576133981,0.42117761985069396,0.3871957610076036,0.3768761790650899,0.32311764162223067,0.1556253241434275,0.01702657604456796,0.31472036706396367,0.3822015862330626,0.3829223442890774,0.3829336416263234
0.99,0.7138748736904132,,2.7768907328265557,0.38812867493257697,0.4657756489889963,0.42057962658749576,0.3878450452174825,0.37468209164023547,0.3200415948037059,0.15441560942058172,0.016940220423330314,0.3164576431866045,0.3807037529292667,0.38143195643608824,0.38144109858458086
1.0,0.7217853613456098,,2.752910108373479,0.38404757057459704,0.45811276227695497,0.41711514622145807,0.38665323709373356,0.3707944139512117,0.31567272043747513,0.15279854330003886,0.01702986453723845,0.31688895969584013,0.37760284646602066,0.37833039967400994,0.37833328919839937
